subject_id,workflow_id,task,reducer,data.aggregation_version,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,data.gold_standard,data.user_ids
59963211,17771,T8,text_reducer,3.4.5,"[['49N', '49N', '49N', '49N']]",4.0,4.0,49N,"[False, False, False, False]","[1969631.0, 2305978.0, 1484814.0, 2277793.0]"
59963211,17771,T9,text_reducer,3.4.5,"[['9W', '9W', '9W', '9W']]",4.0,4.0,9W,"[False, False, False, False]","[1969631.0, 2305978.0, 1484814.0, 2277793.0]"
59963211,17771,T10,text_reducer,3.4.5,"[['14,15,22', '14,15,22', '14,', '14,'], ['', '', '15,', '15,'], ['', '', '22', '22']]",4.0,2.0,"14,15,22 15, 22","[False, False, False, False]","[1969631.0, 2305978.0, 1484814.0, 2277793.0]"
59963211,17771,T12,text_reducer,3.4.5,"[['W.', 'W.', '', ''], ['Gruhn,', 'Gruhn', 'Gruhn', 'Gruhn,'], ['', '', '&', ''], ['Ogle', '', 'Ogle', 'Ogle']]",4.0,2.0,"W. Gruhn, & Ogle","[False, False, False, False]","[1969631.0, 2305978.0, 1484814.0, 2277793.0]"
59963212,17771,T6,text_reducer,3.4.5,"[['Date'], ['Prepared:'], ['3-3-70']]",1.0,1.0,Date Prepared: 3-3-70,[False],[2323717.0]
59963212,17771,T8,text_reducer,3.4.5,"[['49N', '49N', '49N', '49N']]",4.0,4.0,49N,"[False, False, False, False]","[1484814.0, 2323717.0, nan, 2017299.0]"
59963212,17771,T9,text_reducer,3.4.5,"[['11W', '11W', '11W', '11W']]",4.0,4.0,11W,"[False, False, False, False]","[1484814.0, 2323717.0, nan, 2017299.0]"
59963212,17771,T10,text_reducer,3.4.5,"[['26,', '26,', '26,33', '26,33'], ['33', '33', '', '']]",4.0,2.0,"26, 33","[False, False, False, False]","[1484814.0, 2323717.0, nan, 2017299.0]"
59963212,17771,T12,text_reducer,3.4.5,"[['Trimberger', 'Trimberger,', '', 'Trimberger'], ['', 'J.', 'J.', ''], ['', 'Peterson', 'Peterson', '']]",4.0,2.0,Trimberger J. Peterson,"[False, False, False, False]","[1484814.0, 2323717.0, nan, 2017299.0]"
59963213,17771,T6,text_reducer,3.4.5,,,,,,
59963213,17771,T8,text_reducer,3.4.5,"[['49N', '49N', '49N', '49N']]",4.0,4.0,49N,"[False, False, False, False]","[nan, 1325481.0, 2301059.0, 318891.0]"
59963213,17771,T9,text_reducer,3.4.5,"[['11W', '11W', '11W', '11W']]",4.0,4.0,11W,"[False, False, False, False]","[nan, 1325481.0, 2301059.0, 318891.0]"
59963213,17771,T10,text_reducer,3.4.5,"[['28,33', '28,33', '28,33', '28,'], ['', '', '', '33']]",4.0,2.0,"28,33 33","[False, False, False, False]","[nan, 1325481.0, 2301059.0, 318891.0]"
59963213,17771,T12,text_reducer,3.4.5,"[['W.Gruhn', 'W.', 'W.Gruhn,', 'W.'], ['', 'Gruhn,', '', 'Gruhn,'], ['', 'C.', 'F.H.B', 'C.'], ['', 'Bailey', '', 'Bailey']]",4.0,2.0,"W. Gruhn, C. Bailey","[False, False, False, False]","[nan, 1325481.0, 2301059.0, 318891.0]"
59963214,17771,T6,text_reducer,3.4.5,,,,,,
59963214,17771,T8,text_reducer,3.4.5,"[['49N', '49N', '49N', '49N']]",4.0,4.0,49N,"[False, False, False, False]","[1898735.0, 2301059.0, 643541.0, 2017299.0]"
59963214,17771,T9,text_reducer,3.4.5,"[['11W', '11W', '11W', '11W']]",4.0,4.0,11W,"[False, False, False, False]","[1898735.0, 2301059.0, 643541.0, 2017299.0]"
59963214,17771,T10,text_reducer,3.4.5,"[['28,33', '28,33', '28,', '28,33'], ['', '', '33', '']]",4.0,2.0,"28,33 33","[False, False, False, False]","[1898735.0, 2301059.0, 643541.0, 2017299.0]"
59963214,17771,T12,text_reducer,3.4.5,"[['John', 'John', 'PAYMENT', 'Payment'], ['Cischke', 'Cischke', '', '']]",4.0,2.0,John Cischke,"[False, False, False, False]","[1898735.0, 2301059.0, 643541.0, 2017299.0]"
59963215,17771,T6,text_reducer,3.4.5,[['1/19/89']],1.0,1.0,1/19/89,[False],[nan]
59963215,17771,T8,text_reducer,3.4.5,"[['49N', '49N', '49N', '49N']]",4.0,4.0,49N,"[False, False, False, False]","[2300690.0, 2017299.0, nan, 2301059.0]"
59963215,17771,T9,text_reducer,3.4.5,"[['11W', '11W', '11W', '11W']]",4.0,4.0,11W,"[False, False, False, False]","[2300690.0, 2017299.0, nan, 2301059.0]"
59963215,17771,T10,text_reducer,3.4.5,"[['28,33', '28,33', '28,', '28,33'], ['', '', '33', '']]",4.0,2.0,"28,33 33","[False, False, False, False]","[2300690.0, 2017299.0, nan, 2301059.0]"
59963215,17771,T12,text_reducer,3.4.5,"[['Kathrin', 'Kathrin', 'Kathrin', 'Kathrin'], ['Grimm', 'Grimm', 'Grimm', 'Grimm']]",4.0,4.0,Kathrin Grimm,"[False, False, False, False]","[2300690.0, 2017299.0, nan, 2301059.0]"
59963216,17771,T6,text_reducer,3.4.5,[['9/60']],1.0,1.0,9/60,[False],[2309755.0]
59963216,17771,T8,text_reducer,3.4.5,"[['49N', '49N', '49N', '49N']]",4.0,4.0,49N,"[False, False, False, False]","[1504938.0, 318891.0, 2309755.0, 1969631.0]"
59963216,17771,T9,text_reducer,3.4.5,"[['11W', '11W', '11W', '11W']]",4.0,4.0,11W,"[False, False, False, False]","[1504938.0, 318891.0, 2309755.0, 1969631.0]"
59963216,17771,T10,text_reducer,3.4.5,"[['33', '33,', '33', '33,28'], ['&', '', '&', ''], ['28', '28', '28,', ''], ['', '', 'Mgt.,', ''], ['', '', 'Mgt.,', ''], ['', '', 'Mgt.', '']]",4.0,1.5,"33 & 28 Mgt., Mgt., Mgt.","[False, False, False, False]","[1504938.0, 318891.0, 2309755.0, 1969631.0]"
59963216,17771,T12,text_reducer,3.4.5,"[['R.', 'R.', 'R.', 'R.'], ['Baetsen', 'Baetsen', 'Baetsen,', 'Baetsen,'], ['', '', 'D.', ''], ['', '', 'Ogle,', ''], ['', '', 'D.', 'D.'], ['', '', 'Ogle', 'Ogle']]",4.0,2.0,"R. Baetsen D. Ogle, D. Ogle","[False, False, False, False]","[1504938.0, 318891.0, 2309755.0, 1969631.0]"
59963217,17771,T6,text_reducer,3.4.5,"[['2/6', '2/6', ''], ['&', '&', ''], ['3/23/80', '3/23/80', '3/20/80']]",3.0,2.0,2/6 & 3/23/80,"[False, False, False]","[2305978.0, 318891.0, 2275607.0]"
59963217,17771,T8,text_reducer,3.4.5,"[['49N', '49N', '49N', '49N']]",4.0,4.0,49N,"[False, False, False, False]","[2305978.0, 2017299.0, 318891.0, 2275607.0]"
59963217,17771,T9,text_reducer,3.4.5,"[['11W', '11W', '11W', '11W']]",4.0,4.0,11W,"[False, False, False, False]","[2305978.0, 2017299.0, 318891.0, 2275607.0]"
59963217,17771,T10,text_reducer,3.4.5,"[['34', '34', '34', '34']]",4.0,4.0,34,"[False, False, False, False]","[2305978.0, 2017299.0, 318891.0, 2275607.0]"
59963217,17771,T12,text_reducer,3.4.5,"[['', 'C.', 'C.', 'C.'], ['', 'Buckler', 'Buckler', 'Buckler,'], ['', '&', '&', ''], ['', 'J.', 'J.', 'J.'], ['', 'Schrouder', 'Schrouder,', 'Schrouder,'], ['', '', 'DFB', 'DFB,'], ['B.', '', '', 'B.'], ['Gruhn', '', '', 'Gruhn,'], ['', '', '', 'F.H.B.']]",4.0,1.8888888888888888,"C. Buckler & J. Schrouder, DFB B. Gruhn F.H.B.","[False, False, False, False]","[2305978.0, 2017299.0, 318891.0, 2275607.0]"
59963218,17771,T6,text_reducer,3.4.5,,,,,,
59963218,17771,T8,text_reducer,3.4.5,"[['49N', '49N', '49N', '49N']]",4.0,4.0,49N,"[False, False, False, False]","[2023041.0, 2308172.0, 2271829.0, 2277793.0]"
59963218,17771,T9,text_reducer,3.4.5,"[['11W', '11W', '11W', '11W']]",4.0,4.0,11W,"[False, False, False, False]","[2023041.0, 2308172.0, 2271829.0, 2277793.0]"
59963218,17771,T10,text_reducer,3.4.5,"[['34', '34', '34', '34']]",4.0,4.0,34,"[False, False, False, False]","[2023041.0, 2308172.0, 2271829.0, 2277793.0]"
59963218,17771,T12,text_reducer,3.4.5,"[['L.', 'L.', 'L.', 'L.'], ['Anderson', 'Anderson', 'Anderson', 'Anderson,'], ['', '', '', 'P.'], ['', '', '', 'W.'], ['', '', '', 'Laarman']]",4.0,2.0,L. Anderson P. W. Laarman,"[False, False, False, False]","[2023041.0, 2308172.0, 2271829.0, 2277793.0]"
59963219,17771,T6,text_reducer,3.4.5,[['4/9/64']],1.0,1.0,4/9/64,[False],[nan]
59963219,17771,T8,text_reducer,3.4.5,"[['49N', '49N', '49N', '49N']]",4.0,4.0,49N,"[False, False, False, False]","[2196406.0, 2017299.0, 1484814.0, nan]"
59963219,17771,T9,text_reducer,3.4.5,"[['11W', '11W', '11W', '11W']]",4.0,4.0,11W,"[False, False, False, False]","[2196406.0, 2017299.0, 1484814.0, nan]"
59963219,17771,T10,text_reducer,3.4.5,"[['34', '34', '34', '34']]",4.0,4.0,34,"[False, False, False, False]","[2196406.0, 2017299.0, 1484814.0, nan]"
59963219,17771,T12,text_reducer,3.4.5,"[['P.W.', 'P.', 'P.W.'], ['', 'W.', ''], ['Laarman', 'Laarman', 'Laarman']]",3.0,2.0,P.W. W. Laarman,"[False, False, False]","[2196406.0, 2017299.0, nan]"
59963220,17771,T6,text_reducer,3.4.5,[['1-14-87']],1.0,1.0,1-14-87,[False],[2131407.0]
59963220,17771,T8,text_reducer,3.4.5,"[['49N', '49N', '49N', '49N']]",4.0,4.0,49N,"[False, False, False, False]","[2293589.0, 2303939.0, 2301059.0, 2131407.0]"
59963220,17771,T9,text_reducer,3.4.5,"[['11W', '11W', '11W', '11W']]",4.0,4.0,11W,"[False, False, False, False]","[2293589.0, 2303939.0, 2301059.0, 2131407.0]"
59963220,17771,T10,text_reducer,3.4.5,"[['34,35', '34,', '34,35', '34,35'], ['', '35', '', '']]",4.0,2.0,"34,35 35","[False, False, False, False]","[2293589.0, 2303939.0, 2301059.0, 2131407.0]"
59963220,17771,T12,text_reducer,3.4.5,"[['John', 'Payment,', 'John', 'Payment,'], ['Cischke', 'Cischke', 'Cischke', 'Cischke']]",4.0,3.0,John Cischke,"[False, False, False, False]","[2293589.0, 2303939.0, 2301059.0, 2131407.0]"
59963221,17771,T6,text_reducer,3.4.5,,,,,,
59963221,17771,T8,text_reducer,3.4.5,"[['49N', '49N', '49W', '49N']]",4.0,3.0,49N,"[False, False, False, False]","[2023041.0, 2257240.0, 2277793.0, 1484814.0]"
59963221,17771,T9,text_reducer,3.4.5,"[['11W', '11W', '11W', '11W']]",4.0,4.0,11W,"[False, False, False, False]","[2023041.0, 2257240.0, 2277793.0, 1484814.0]"
59963221,17771,T10,text_reducer,3.4.5,"[['5,', '5,', '5,', '5,'], ['6', '6', '6', '6']]",4.0,4.0,"5, 6","[False, False, False, False]","[2023041.0, 2257240.0, 2277793.0, 1484814.0]"
59963221,17771,T12,text_reducer,3.4.5,"[['S.', 'A.'], ['Scott', 'Scott']]",2.0,1.5,S. Scott,"[False, False]","[2257240.0, 2277793.0]"
59963222,17771,T6,text_reducer,3.4.5,,,,,,
59963222,17771,T8,text_reducer,3.4.5,"[['48N', '48N', '48N', '48N']]",4.0,4.0,48N,"[False, False, False, False]","[1484814.0, 2017299.0, 2271829.0, 2256823.0]"
59963222,17771,T9,text_reducer,3.4.5,"[['10W', '10W', '10W', '10W']]",4.0,4.0,10W,"[False, False, False, False]","[1484814.0, 2017299.0, 2271829.0, 2256823.0]"
59963222,17771,T10,text_reducer,3.4.5,"[['1', '1,2', '1', '1,'], ['&', '', '&', ''], ['2', '', '2', '2']]",4.0,2.3333333333333335,1 & 2,"[False, False, False, False]","[1484814.0, 2017299.0, 2271829.0, 2256823.0]"
59963222,17771,T12,text_reducer,3.4.5,"[['J.', 'J.', 'J.', 'W.'], ['Peterson', 'Peterson', 'Peterson', 'Gruhn']]",4.0,3.0,J. Peterson,"[False, False, False, False]","[1484814.0, 2017299.0, 2271829.0, 2256823.0]"
59963223,17771,T6,text_reducer,3.4.5,,,,,,
59963223,17771,T8,text_reducer,3.4.5,"[['49N', '49N', '49N', '49N']]",4.0,4.0,49N,"[False, False, False, False]","[1484814.0, 2017299.0, 2110448.0, 2277793.0]"
59963223,17771,T9,text_reducer,3.4.5,"[['11W', '11W', '11W', '11W']]",4.0,4.0,11W,"[False, False, False, False]","[1484814.0, 2017299.0, 2110448.0, 2277793.0]"
59963223,17771,T10,text_reducer,3.4.5,"[['5,', '5,6', '5,', '5,'], ['6', '', '6', '6']]",4.0,3.0,"5, 6","[False, False, False, False]","[1484814.0, 2017299.0, 2110448.0, 2277793.0]"
59963223,17771,T12,text_reducer,3.4.5,"[['L.', 'L.', 'L.', 'L.'], ['R.', 'R.', 'R.', 'R.'], ['Anderson', 'Anderson', 'Anderson,', 'Anderson,'], ['', '', 'J.', 'J.'], ['', '', 'Peterson', 'Peterson']]",4.0,2.8,L. R. Anderson J. Peterson,"[False, False, False, False]","[1484814.0, 2017299.0, 2110448.0, 2277793.0]"
59963224,17771,T6,text_reducer,3.4.5,"[['', '', '6-22-69,', '6-23-69,'], ['12-5-69', '12-5-69', '7-16-69', '7-16-69']]",4.0,1.5,"6-22-69, 12-5-69","[False, False, False, False]","[2262647.0, 2118575.0, 1484814.0, 1325481.0]"
59963224,17771,T8,text_reducer,3.4.5,"[['48N', '48N', '48N', '48N']]",4.0,4.0,48N,"[False, False, False, False]","[2262647.0, 2118575.0, 1484814.0, 1325481.0]"
59963224,17771,T9,text_reducer,3.4.5,"[['10W', '10W', '10W', '10W']]",4.0,4.0,10W,"[False, False, False, False]","[2262647.0, 2118575.0, 1484814.0, 1325481.0]"
59963224,17771,T10,text_reducer,3.4.5,"[['1,2', '1,', '1,', '1,2'], ['', '2', '2', '']]",4.0,2.0,"1,2 2","[False, False, False, False]","[2262647.0, 2118575.0, 1484814.0, 1325481.0]"
59963224,17771,T12,text_reducer,3.4.5,"[['Allegar', 'Allegar', 'Allegar', 'Allegar']]",4.0,4.0,Allegar,"[False, False, False, False]","[2262647.0, 2118575.0, 1484814.0, 1325481.0]"
59963225,17771,T6,text_reducer,3.4.5,"[['12/7/66,'], ['/66']]",1.0,1.0,"12/7/66, /66",[False],[2010165.0]
59963225,17771,T8,text_reducer,3.4.5,"[['48', '48', '48', '48']]",4.0,4.0,48,"[False, False, False, False]","[2010165.0, 2002458.0, 2323717.0, 2326723.0]"
59963225,17771,T9,text_reducer,3.4.5,"[['9', '9', '9', '9']]",4.0,4.0,9,"[False, False, False, False]","[2010165.0, 2002458.0, 2323717.0, 2326723.0]"
59963225,17771,T10,text_reducer,3.4.5,"[['1,2', '1,2', '1,', '1,2'], ['', '', '2', '']]",4.0,2.0,"1,2 2","[False, False, False, False]","[2010165.0, 2002458.0, 2323717.0, 2326723.0]"
59963225,17771,T12,text_reducer,3.4.5,"[['J.', 'J.', 'J.', ''], ['Peterson-', 'Peterson,', 'Peterson,', ''], ['FBT,', '', '', ''], ['D.', 'D.', 'D.', ''], ['Rintamaki-', 'Rintamaki,', 'Rintamaki,', ''], ['FSA,', '', '', ''], ['J.', 'J.', 'J.', ''], ['Trembath,', 'Trembath,', 'Trembath,', ''], ['L.', 'Jerry', 'L.', 'L.R'], ['R.', '', 'R.', ''], ['Anderson-DFB', 'Peterson', 'Anderson', 'Anderson']]",4.0,2.1818181818181817,"J. Peterson, FBT, D. Rintamaki, FSA, J. Trembath, L. R. Anderson","[False, False, False, False]","[2010165.0, 2002458.0, 2323717.0, 2326723.0]"
59963226,17771,T6,text_reducer,3.4.5,,,,,,
59963226,17771,T8,text_reducer,3.4.5,"[['45N', '45N', '45N']]",3.0,3.0,45N,"[False, False, False]","[2246341.0, 2300690.0, 2017299.0]"
59963226,17771,T9,text_reducer,3.4.5,"[['9W', '9W', '9W']]",3.0,3.0,9W,"[False, False, False]","[2246341.0, 2300690.0, 2017299.0]"
59963226,17771,T10,text_reducer,3.4.5,"[['35', '35', '35']]",3.0,3.0,35,"[False, False, False]","[2246341.0, 2300690.0, 2017299.0]"
59963226,17771,T12,text_reducer,3.4.5,"[['Gruhn', 'Gruhn,', 'Gruhn'], ['', 'Cischke', '']]",3.0,1.5,Gruhn Cischke,"[False, False, False]","[2246341.0, 2300690.0, 2017299.0]"
59963227,17771,T6,text_reducer,3.4.5,[['11/25/66']],1.0,1.0,11/25/66,[False],[2203867.0]
59963227,17771,T8,text_reducer,3.4.5,"[['48N', '48N', '48N', '48N']]",4.0,4.0,48N,"[False, False, False, False]","[2203867.0, nan, 1484814.0, 2240332.0]"
59963227,17771,T9,text_reducer,3.4.5,"[['10W', '10W', '10W', '10W']]",4.0,4.0,10W,"[False, False, False, False]","[2203867.0, nan, 1484814.0, 2240332.0]"
59963227,17771,T10,text_reducer,3.4.5,"[['1,2', '1,2', '1,', '1,2'], ['', '', '2', '']]",4.0,2.0,"1,2 2","[False, False, False, False]","[2203867.0, nan, 1484814.0, 2240332.0]"
59963227,17771,T12,text_reducer,3.4.5,"[['Jerry', 'Jerry', 'Jerry', ''], ['Peterson,', 'Peterson,', 'Peterson,', ''], ['', '', 'FBT', ''], ['Dick', 'Dick', 'Dick', ''], ['Rintamaki,', 'Rintamaki,', 'Rintamaki,', ''], ['Jim', 'Jim', '', ''], ['Trembath', 'Trembath,', '', 'Leland'], ['', 'L.', '', ''], ['', 'R.', '', 'R.'], ['', 'Anderson', '', 'Anderson,'], ['', '', 'FSA', 'D.F.B.']]",4.0,1.9090909090909092,"Jerry Peterson, FBT Dick Rintamaki, Jim Trembath L. R. Anderson FSA","[False, False, False, False]","[2203867.0, nan, 1484814.0, 2240332.0]"
59963228,17771,T6,text_reducer,3.4.5,,,,,,
59963228,17771,T8,text_reducer,3.4.5,"[['45N', '45N', '45N']]",3.0,3.0,45N,"[False, False, False]","[2253914.0, 2023041.0, 2002458.0]"
59963228,17771,T9,text_reducer,3.4.5,"[['10W', '10W', '10W']]",3.0,3.0,10W,"[False, False, False]","[2253914.0, 2023041.0, 2002458.0]"
59963228,17771,T10,text_reducer,3.4.5,"[['10,11', '10,', '10,'], ['', '11', '11']]",3.0,2.0,"10, 11","[False, False, False]","[2253914.0, 2023041.0, 2002458.0]"
59963228,17771,T12,text_reducer,3.4.5,"[['Kolson', 'Kolson', 'Kolson']]",3.0,3.0,Kolson,"[False, False, False]","[2253914.0, 2023041.0, 2002458.0]"
59963229,17771,T6,text_reducer,3.4.5,,,,,,
59963229,17771,T8,text_reducer,3.4.5,"[['49', '49', '49', '49']]",4.0,4.0,49,"[False, False, False, False]","[1325481.0, 2023041.0, 1484814.0, 2271829.0]"
59963229,17771,T9,text_reducer,3.4.5,"[['11,12', '11-12', '11-12', '11-12']]",4.0,3.0,11-12,"[False, False, False, False]","[1325481.0, 2023041.0, 1484814.0, 2271829.0]"
59963229,17771,T10,text_reducer,3.4.5,"[['31,36', '31-36', '31-36', '31-36']]",4.0,3.0,31-36,"[False, False, False, False]","[1325481.0, 2023041.0, 1484814.0, 2271829.0]"
59963229,17771,T12,text_reducer,3.4.5,"[['Jim', 'Jim', 'Jim', 'Jim'], ['Wilkes.', 'Wilkes,', 'Wilkes,', 'Wilkes,'], ['Bouwkamp', 'Bouwkamp', 'Boukamp', 'Bouwkamp']]",4.0,3.3333333333333335,"Jim Wilkes, Bouwkamp","[False, False, False, False]","[1325481.0, 2023041.0, 1484814.0, 2271829.0]"
59963230,17771,T6,text_reducer,3.4.5,,,,,,
59963230,17771,T8,text_reducer,3.4.5,"[['45N', '45N', '45N']]",3.0,3.0,45N,"[False, False, False]","[1484814.0, 2017299.0, 2271829.0]"
59963230,17771,T9,text_reducer,3.4.5,"[['10W', '10W', '10W']]",3.0,3.0,10W,"[False, False, False]","[1484814.0, 2017299.0, 2271829.0]"
59963230,17771,T10,text_reducer,3.4.5,"[['10', '10', '10']]",3.0,3.0,10,"[False, False, False]","[1484814.0, 2017299.0, 2271829.0]"
59963230,17771,T12,text_reducer,3.4.5,"[['L.', 'L.', 'L.'], ['Anderson', 'Anderson', 'Anderson']]",3.0,3.0,L. Anderson,"[False, False, False]","[1484814.0, 2017299.0, 2271829.0]"
59963231,17771,T6,text_reducer,3.4.5,,,,,,
59963231,17771,T8,text_reducer,3.4.5,"[['45N', '45N', '45N', '45N']]",4.0,4.0,45N,"[False, False, False, False]","[318891.0, 1484814.0, 2271829.0, 2008632.0]"
59963231,17771,T9,text_reducer,3.4.5,"[['10W', '10W', '10W', '10W']]",4.0,4.0,10W,"[False, False, False, False]","[318891.0, 1484814.0, 2271829.0, 2008632.0]"
59963231,17771,T10,text_reducer,3.4.5,"[['10', '10', '10', '10']]",4.0,4.0,10,"[False, False, False, False]","[318891.0, 1484814.0, 2271829.0, 2008632.0]"
59963231,17771,T12,text_reducer,3.4.5,"[['L.', 'L.', 'L.', 'L.'], ['Anderson', 'Anderson', 'Anderson', 'Anderson']]",4.0,4.0,L. Anderson,"[False, False, False, False]","[318891.0, 1484814.0, 2271829.0, 2008632.0]"
59963232,17771,T6,text_reducer,3.4.5,,,,,,
59963232,17771,T8,text_reducer,3.4.5,"[['45n', '45N', '45N', '45N']]",4.0,3.0,45N,"[False, False, False, False]","[2195013.0, 2305978.0, 2301059.0, 2277793.0]"
59963232,17771,T9,text_reducer,3.4.5,"[['10w', '10W', '10W', '10W']]",4.0,3.0,10W,"[False, False, False, False]","[2195013.0, 2305978.0, 2301059.0, 2277793.0]"
59963232,17771,T10,text_reducer,3.4.5,"[['10,11', '10,11', '10,11', '10,'], ['', '', '', '11']]",4.0,2.0,"10,11 11","[False, False, False, False]","[2195013.0, 2305978.0, 2301059.0, 2277793.0]"
59963232,17771,T12,text_reducer,3.4.5,"[['', '', '', 'L.'], ['theo', '', '', 'Anderson,'], ['', 'B.', '', 'B.'], ['', 'Gruhn,', 'B.Gruhn', 'Gruhn,'], ['', 'Fish', '', 'Fish'], ['', 'Habitat', '', 'Habitat'], ['', 'Biol', '', 'Biol.']]",4.0,1.5714285714285714,"L. theo B. Gruhn, Fish Habitat Biol","[False, False, False, False]","[2195013.0, 2305978.0, 2301059.0, 2277793.0]"
59963233,17771,T6,text_reducer,3.4.5,,,,,,
59963233,17771,T8,text_reducer,3.4.5,"[['45N', '45N', '45N', '45N']]",4.0,4.0,45N,"[False, False, False, False]","[2304942.0, 1484814.0, 2179991.0, 2017299.0]"
59963233,17771,T9,text_reducer,3.4.5,"[['10W', '10W', '10W', '10W']]",4.0,4.0,10W,"[False, False, False, False]","[2304942.0, 1484814.0, 2179991.0, 2017299.0]"
59963233,17771,T10,text_reducer,3.4.5,"[['10,', '10,', '10,', '10,11'], ['11', '11', '11', '']]",4.0,3.0,"10, 11","[False, False, False, False]","[2304942.0, 1484814.0, 2179991.0, 2017299.0]"
59963233,17771,T12,text_reducer,3.4.5,"[['W.', 'W.', 'J', 'W.'], ['Gruhn', 'Gruhn', 'Schrouder', 'Gruhn']]",4.0,3.0,W. Gruhn,"[False, False, False, False]","[2304942.0, 1484814.0, 2179991.0, 2017299.0]"
59963234,17771,T6,text_reducer,3.4.5,,,,,,
59963234,17771,T8,text_reducer,3.4.5,"[['45N', '45N', '45N', '45N']]",4.0,4.0,45N,"[False, False, False, False]","[2212019.0, 2301059.0, 318891.0, 2305978.0]"
59963234,17771,T9,text_reducer,3.4.5,"[['10W', '10W', '10W', '10W']]",4.0,4.0,10W,"[False, False, False, False]","[2212019.0, 2301059.0, 318891.0, 2305978.0]"
59963234,17771,T10,text_reducer,3.4.5,"[['10,', '10,11', '10,', '10,11'], ['11', '', '11', '']]",4.0,2.0,"10, 11","[False, False, False, False]","[2212019.0, 2301059.0, 318891.0, 2305978.0]"
59963234,17771,T12,text_reducer,3.4.5,"[['W.', '', 'W.', 'W.'], ['Gruhn,', 'W.Gruhn', 'Gruhn,', 'Gruhn'], ['C.', '', 'C.', ''], ['Bailey', '', 'Bailey', '']]",4.0,2.25,"W. Gruhn, C. Bailey","[False, False, False, False]","[2212019.0, 2301059.0, 318891.0, 2305978.0]"
59963235,17771,T6,text_reducer,3.4.5,[['1-27-77']],1.0,1.0,1-27-77,[False],[2262647.0]
59963235,17771,T8,text_reducer,3.4.5,"[['45N', '45N', '45N', '45N']]",4.0,4.0,45N,"[False, False, False, False]","[2262647.0, 1325481.0, 1484814.0, 2051799.0]"
59963235,17771,T9,text_reducer,3.4.5,"[['10W', '10W', '10W', '10W']]",4.0,4.0,10W,"[False, False, False, False]","[2262647.0, 1325481.0, 1484814.0, 2051799.0]"
59963235,17771,T10,text_reducer,3.4.5,"[['10,11', '10,11', '10', '10,'], ['', '', '&', ''], ['', '', '11', '11']]",4.0,1.6666666666666667,"10,11 & 11","[False, False, False, False]","[2262647.0, 1325481.0, 1484814.0, 2051799.0]"
59963235,17771,T12,text_reducer,3.4.5,"[['L.R.', 'L.', 'L.', 'L.'], ['', 'R.', 'R.', 'R.'], ['Anderson', 'Anderson', 'Anderson', 'Anderson']]",4.0,3.3333333333333335,L. R. Anderson,"[False, False, False, False]","[2262647.0, 1325481.0, 1484814.0, 2051799.0]"
59963236,17771,T6,text_reducer,3.4.5,[['12-15-70']],1.0,1.0,12-15-70,[False],[1990105.0]
59963236,17771,T8,text_reducer,3.4.5,"[['45N', '45N', '45N', '45N']]",4.0,4.0,45N,"[False, False, False, False]","[1963431.0, 2301059.0, 1484814.0, 1990105.0]"
59963236,17771,T9,text_reducer,3.4.5,"[['10W', '10W', '10W', '10W']]",4.0,4.0,10W,"[False, False, False, False]","[1963431.0, 2301059.0, 1484814.0, 1990105.0]"
59963236,17771,T10,text_reducer,3.4.5,"[['10', '10', '10', '10']]",4.0,4.0,10,"[False, False, False, False]","[1963431.0, 2301059.0, 1484814.0, 1990105.0]"
59963236,17771,T12,text_reducer,3.4.5,"[['', '', 'J.', 'W.'], ['Gruhn,Bailey', 'W.Gruhn', 'Peterson', 'Gruhn']]",4.0,1.0,"J. Gruhn,Bailey","[False, False, False, False]","[1963431.0, 2301059.0, 1484814.0, 1990105.0]"
59963237,17771,T6,text_reducer,3.4.5,,,,,,
59963237,17771,T8,text_reducer,3.4.5,"[['45N', '45N', '45N', '45N']]",4.0,4.0,45N,"[False, False, False, False]","[1484814.0, 2017299.0, 2275607.0, 2002458.0]"
59963237,17771,T9,text_reducer,3.4.5,"[['10W', '10W', '10W', '10W']]",4.0,4.0,10W,"[False, False, False, False]","[1484814.0, 2017299.0, 2275607.0, 2002458.0]"
59963237,17771,T10,text_reducer,3.4.5,"[['11', '11', '11', '11']]",4.0,4.0,11,"[False, False, False, False]","[1484814.0, 2017299.0, 2275607.0, 2002458.0]"
