subject_id,task,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,location_min,location_max,units,thermo_temp_top,thermo_temp_bottom,units,comments,URL_front,URL_back,column_name
63265603,T17,"[['17', '', '', ''], ['-', '', '', ''], [""23'"", ""17-23'"", ""17-23'"", ""17-23'""]]",4,1.666666667,17 - 17-23',17,23,feet,57.4,47.7,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Hasscib_SUMM_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Hasscib_SUMM_010.jpg,Thermocline_location
63265614,T17,"[[""15-16'"", '15-16', ""15-16'"", '15'], ['', '', '', '-'], ['', ""'"", '', ""16'""]]",4,1.333333333,15-16' - ',16,20,feet,59.9,49.6,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_KidneySouth_SUMM_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_KidneySouth_SUMM_006.jpg,Thermocline_location
63265616,T17,"[[""28-37'"", ""28-37'"", ""28'-37'"", ""28'""], ['temp.', 'Temp.', 'Temp.', ''], ['(range)', '(range)', '(range)', ''], ['12.4-18.2', '18.2*C', '18.2*C-12.4*C', ''], ['', '-', '', '-'], ['*C', '12.4*C', '', ""37'""]]",4,1.833333333,28-37' Temp. (range) 12.4-18.2 - *C,28,37,feet,18.2,12.4,C,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Little_SUMM_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Little_SUMM_021.jpg,Thermocline_location
63265619,T17,"[['15-22.5', '15-22', '15', ""15-22.5'""], ['', '', '-', ''], ['', '', '22.5', ''], ['ft', 'ft', 'ft.', '']]",4,1.25,15-22.5 - 22.5 ft,15,22.5,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Log_SUMM_017.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Log_SUMM_018.jpg,Thermocline_location
63265620,T17,"[['16-20', '16-20', '16'], ['', 'feet', '-'], [""'"", '', ""20'""]]",3,1.333333333,16-20 feet ',16,20,feet,59.9,49.6,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Lowmoor_SUMM_003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Lowmoor_SUMM_004.jpg,Thermocline_location
63265627,T17,"[[""15-25'"", '15-25', ""15-25'"", '15'], ['', '', '', '-'], ['', '', '', ""25'""]]",4,1.333333333,15-25' - 25',15,25,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Penglass46N_30W_S29_SUMM_008.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Penglass46N_30W_S29_SUMM_009.jpg,Thermocline_location
63265629,T17,"[['13-20', '13-20’', ""13-20'"", ""13-20'""], [""'"", '', '', '']]",4,1.5,13-20' ',13,20,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Penglass45N_28W_S7_SUMM_004.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Penglass45N_28W_S7_SUMM_005.jpg,Thermocline_location
63265632,T16,[['-']],1,1,No,no,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Perch45N_25W_S34_SUMM_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Perch45N_25W_S34_SUMM_006.jpg,Thermocline_Present
63265632,T17,[['-']],1,1,-,,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Perch45N_25W_S34_SUMM_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Perch45N_25W_S34_SUMM_006.jpg,Thermocline_location
63265634,T17,"[['12.5', '12.5-22.5', ""12.5-22.5'"", '12.5-22.5'], ['-', '', '', ''], ['22.5', '', '', ''], ['ft.', 'feet', '', 'ft.']]",4,1.5,12.5-22.5 - 22.5 ft.,12.5,22.5,feet,17.2,7.2,C,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Penglass46N_30W_S29_SUMM_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Penglass46N_30W_S29_SUMM_011.jpg,Thermocline_location
63265637,T17,"[['12-25', '12-25', ""12-25'"", '12'], ['', '', '', '-'], ['', '', '', '25'], ['ft.', 'ft.', '', 'ft.']]",4,1.75,12-25 - 25 ft.,12,25,feet,20,8.9,C,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Porterfield_SUMM_003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Porterfield_SUMM_004.jpg,Thermocline_location
63265638,T17,"[[""10-26'"", ""10-26'"", '10-26', '10-26’'], ['', '', 'feet', '']]",4,1.5,10-26' feet,10,26,feet,71.6,49.5,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Pike_SUMM_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Pike_SUMM_011.jpg,Thermocline_location
63265644,T17,"[['5-15', '5', ""5-15'"", '5-15'], ['', '-', '', ''], ['', '15', '', ''], ['ft.', 'ft.', '', 'ft.']]",4,1.75,5-15 - 15 ft.,5,15,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Section28_SUMM_008.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Section28_SUMM_009.jpg,Thermocline_location
63265653,T16,[['None']],1,1,No,no,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_SleemanPond_SUMM_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_SleemanPond_SUMM_008.jpg,Thermocline_Present
63265657,T17,"[['---', '---', '31'], ['', '', 'ppm']]",3,1.5,#NAME?,,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Strump_SUMM_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Strump_SUMM_007.jpg,Thermocline_location
63265659,T17,"[['9', '9', '9-12', ""9-12'""], ['-', '', '', ''], ['12', '-12', '', ''], ['feet', 'feet', 'feet', '']]",4,1.75,9 - 12 feet,9,12,feet,57,52,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Trout47N_30W_S13_SUMM_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Trout47N_30W_S13_SUMM_007.jpg,Thermocline_location
63265664,T17,"[['15-32', '15-32', '15-32', '15'], ['', '', '', '-'], ['', '', '', '32'], ['1/2?', ""1/2'"", '1/2?', ""1/2'?""]]",4,1.75,15-32 - 32 1/2?,15,32.5,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Mason_Eden_SUMM_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Mason_Eden_SUMM_011.jpg,Thermocline_location
63265666,T17,"[['17.5', ""17.5'-27.5'"", '17.5-27.5', ""17.5'""], ['feet', '', 'ft', ''], ['-', '', '', '-'], ['27.5', '', '', ""27.5'""], ['feet', '', '', '']]",4,1.2,17.5 feet - 27.5 feet,17.5,27.5,feet,68.2,51.1,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Mason_Chancellor_SUMM_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Mason_Chancellor_SUMM_006.jpg,Thermocline_location
63265668,T17,"[['', '22', '22', '22'], [""22½-35'"", ""1/2-45'"", ""1/2'"", ""1/2-35'""], ['', '', 'to', ''], ['', '', ""45'"", '']]",4,1.5,22 22½-35' to 45',22.5,35,feet,67,48,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Mason_Ford_SUMM_028.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Mason_Ford_SUMM_029.jpg,Thermocline_location
63265669,T17,[['-']],1,1,-,,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Mason_Hamlin_SUMM_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Mason_Hamlin_SUMM_053.jpg,Thermocline_location
63265672,T17,"[[""15-30'"", '15-30', '15-30'], ['', 'ft', 'ft.']]",3,1.5,15-30 ft,15,30,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Mason_Long18N_15W_S10_SUMM_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Mason_Long18N_15W_S10_SUMM_012.jpg,Thermocline_location
63265676,T17,"[['6-21', '6', ""6-21'"", '6-21'], ['', '-', '', ''], ['', '21', '', ''], ['feet', 'feet', '', 'feet']]",4,1.75,6-21 - 21 feet,6,21,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Mecosta_Boom_SUMM_008.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Mecosta_Boom_SUMM_009.jpg,Thermocline_location
63265677,T16,[['no']],1,1,No,no,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Mecosta_Clear15N_9W_S21_SUMM_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Mecosta_Clear15N_9W_S21_SUMM_011.jpg,Thermocline_Present
63265680,T16,[['yes']],1,1,yes,yes,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Mecosta_Chippewa_SUMM_016.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Mecosta_Chippewa_SUMM_017.jpg,Thermocline_Present
63265684,T17,"[['9-24', '9-24', '9', ""9-24'""], ['', '', '-', ''], ['', '', '24', ''], ['ft.', 'ft.', 'ft.', '']]",4,1.75,9-24 - 24 ft.,9,24,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Mecosta_Evans(Little)_SUMM_004.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Mecosta_Evans(Little)_SUMM_005.jpg,Thermocline_location
63265685,T17,"[[""9-24'"", '9', '9-24', '9-24'], ['', '-', '', ''], ['', '24', '', ''], ['', 'ft.', 'ft.', 'feet']]",4,1.5,9-24 - 24 ft.,9,24,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Mecosta_Evans(Lower)_SUMM_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Mecosta_Evans(Lower)_SUMM_007.jpg,Thermocline_location
63265689,T17,"[['5', ""5'"", ""5'"", '5-15'], ['feet', '', '', 'ft'], ['-', '-', '-', ''], ['15', ""15'"", ""15'"", ''], ['feet', '', '', '']]",4,1.8,5' feet - 15' feet,5,15,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Mecosta_Haymarshs_SUMM_038.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Mecosta_Haymarshs_SUMM_039.jpg,Thermocline_location
63265691,T17,"[[""10'-20'"", ""10'-20'"", ""10'"", '10'], ['', '', '', 'feet'], ['', '', '-', '-'], ['', '', ""20'"", '20'], ['', '', '', 'feet']]",4,1.4,10'-20' feet - 20' feet,10,20,feet,74.1,56.7,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Mecosta_Hillsview_SUMM_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Mecosta_Hillsview_SUMM_007.jpg,Thermocline_location
63265694,T17,[['-']],1,1,-,,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Mecosta_Haymarshs_SUMM_044.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Mecosta_Haymarshs_SUMM_045.jpg,Thermocline_location
63265697,T17,"[[""22-26'"", '22', ""22-26'"", '22-26'], ['', '-', '', ''], ['', ""26'."", '', 'feet.']]",4,1.333333333,22-26' - 26'.,22,26,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Mecosta_Mecosta_SUMM_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Mecosta_Mecosta_SUMM_014.jpg,Thermocline_location
63265698,T17,"[[""10'"", '10’', '10', ""10'""], ['', '', 'feet', '']]",4,1.5,10' feet,10,,feet,76.3,48.6,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Mecosta_Townline15N_9W_S1_SUMM_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Mecosta_Townline15N_9W_S1_SUMM_008.jpg,Thermocline_location
63265699,T17,"[['20-37.5;', '20-37.5;', ""20-37.5'"", '20-37.15;'], ['', '', 'and', '17.5'], ['17.5-30', '17.5-30ft', '', '-'], ['', '', ""17.5-30'"", '30'], ['ft.', '', '', 'ft.']]",4,1.4,20-37.5; and 17.5-30 17.5-30' ft.,20,37.5,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Mecosta_Horsehead_SUMM_017.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Mecosta_Horsehead_SUMM_018.jpg,Thermocline_location
63265700,T17,"[[""18'-25'."", ""18'"", '18', ""18-25'""], ['', '', 'feet', ''], ['', '-', '-', ''], ['', ""25'"", '25', ''], ['', '', 'feet', '']]",4,1.2,18'-25'. feet - 25' feet,18,25,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Mecosta_Round_SUMM_008.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Mecosta_Round_SUMM_009.jpg,Thermocline_location
63265704,T17,"[['6', '', '', ''], ['-18', '6-18', '6-18', '6-18'], ['ft.', 'ft.', 'ft.', 'feet'], ['E.B', 'E.B.;', 'E.B;', 'E.B;'], ['(East', '', '', ''], ['Basin).:', '', '', ''], ['0-16', '0-16', '0-16', '0-16'], ['ft.', 'ft.', 'ft.', 'feet'], ['W.B.*', 'W.B.*', 'W.', ''], ['', '*E.B.', '', ''], ['', 'East', '', ''], ['', 'Basin:', '', ''], ['', 'W.B.', 'B.*', 'W.B'], ['(West', 'West', '', ''], ['Basin)', 'Basin', '', '']]",4,1.733333333,6 6-18 ft. E.B; (East Basin).: 0-16 ft. W.B.* *E.B. East Basin: W.B. (West Basin),6,18,feet,,,,"Thermocline present in both East and West basin, chose east basin because it encompasses both values",https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Mecosta_Saddleback_SUMM_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Mecosta_Saddleback_SUMM_007.jpg,Thermocline_location
63265711,T16,[['None']],1,1,None,no,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Midland_Sanford_SUMM_026.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Midland_Sanford_SUMM_027.jpg,Thermocline_Present
63265716,T17,"[['18', ""18-25'"", '18-25', '18'], ['-', '', '', 'to'], ['25', '', '', '25ft.'], ['feet', '', 'feet', '']]",4,1.5,18 - 25 feet,18,25,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/MONTMORENCY_AVERY_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/MONTMORENCY_AVERY_SUMM_0001_2.jpeg,Thermocline_location
63265727,T17,[['...']],1,1,...,,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/MONTMORENCY_LOCKWOOD_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/MONTMORENCY_LOCKWOOD_SUMM_0001_2.jpeg,Thermocline_location
63265733,T17,"[['9', '9-24', '9-24', ""9-24'""], ['-', 'feet', 'feet', ''], [""24'"", '', '', '']]",4,1.666666667,9-24 feet 24',9,24,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/MONTMORENCY_SAGEMIDDLE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/MONTMORENCY_SAGEMIDDLE_SUMM_0001_2.jpeg,Thermocline_location
63265740,T17,[['-']],1,1,-,,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/MUSKEGON_BEAR_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/MUSKEGON_BEAR_SUMM_0001_2.jpeg,Thermocline_location
63265754,T17,"[['22', ""22-30'"", ""22-30'"", '22-30'], ['-', '', '', 'feet'], [""30'"", '', '', '']]",4,1.333333333,22-30' - 30',22,30,feet,72,55,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/MUSKEGON_WOLF_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/MUSKEGON_WOLF_SUMM_0001_2.jpeg,Thermocline_location
63265757,T17,"[['18', '18-30', '18-30', '18-30'], ['-', '', '', ''], ['30', '', '', ''], ['ft.', 'ft', 'feet', 'ft.']]",4,1.75,18-30 - 30 ft.,18,30,feet,76,55,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_BILLS_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_BILLS_SUMM_0001_2.jpeg,Thermocline_location
63265760,T16,[['None']],1,1,None,no,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_BITLEY_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_BITLEY_SUMM_0001_2.jpeg,Thermocline_Present
63265765,T17,"[['7', '', ""7'"", ''], [""'"", '', '-', ''], ['-18', ""7'-18'"", ""18'"", ""7'-18'""], [""'"", '', '', '']]",4,1.25,7 ' 7'-18' ',7,18,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_CROTON_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_CROTON_SUMM_0001_2.jpeg,Thermocline_location
63265770,T17,"[['15', ""15-35'"", '15-35', '15-35'], ['-', '', '', ''], ['35', '', '', ''], ['ft.', '', 'ft.', 'ft.']]",4,1.75,15-35 - 35 ft.,15,35,feet,68.6,43,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_ENGLEWRIGHT_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_ENGLEWRIGHT_SUMM_0001_2.jpeg,Thermocline_location
63265773,T16,"[['no', 'None']]",2,1,no,no,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_HESS_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_HESS_SUMM_0001_2.jpeg,Thermocline_Present
63265777,T17,"[['10-25', '10-25', '10-25', '10'], ['', '', '', '-'], ['', '', '', '25'], ['ft', 'ft.', 'feet', 'ft.']]",4,1.75,10-25 - 25 ft.,10,25,feet,69,53,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_KIMBALL_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_KIMBALL_SUMM_0002_2.jpeg,Thermocline_location
63265778,T17,"[[""20'-26'"", '20', ""20-26'"", '20-26'], ['', 'feet', '', 'ft'], ['', '-', '', ''], ['', '26', '', ''], ['', 'feet', '', '']]",4,1,20'-26' feet - 26 feet,20,26,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_HESS_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_HESS_SUMM_0002_2.jpeg,Thermocline_location
63265781,T17,"[['10-17', '10-17', ""10-17'"", '10'], ['', '', '', '-'], ['', '', '', '17'], ['ft.', 'ft.', '', 'ft.']]",4,1.75,10-17 - 17 ft.,10,17,feet,72,55,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_ROBINSON_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_ROBINSON_SUMM_0001_2.jpeg,Thermocline_location
63265782,T17,"[[""18'"", ""18'"", '18', ""18-33'""], ['', '', 'feet', ''], ['to', 'to', 'to', ''], [""33'"", ""33'"", '33', ''], ['', '', 'feet', '']]",4,1.8,18' feet to 33' feet,18,33,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_PICKEREL12N13WSEC1_SUMM_0001_2.jpeg,Thermocline_location
63265784,T17,[['-']],1,1,-,,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_SAND_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_SAND_SUMM_0001_2.jpeg,Thermocline_location
63265789,T17,"[['22', ""22½-40',"", ""1/2-40',"", '22'], ['1/2', '', '', '1/2'], ['-', '', '', '-'], ['40', '', '', ""40',""], ['feet,', '', '', ''], ['W.', 'W.', 'W.', 'W.'], ['basin;', 'basin;', 'basin', 'basin;'], ['27', '', '27', '27'], ['1/2-45', ""27½-45',"", ""1/2-45'"", '1/2'], ['feet,', '', '', '-'], ['', '', '', ""45'""], ['', 'E.', '', 'E.'], ['basin.', 'Basin', '', 'basin']]",4,1.846153846,"22 1/2 - 40 feet, W. basin; 27 1/2-45 feet, 45' E. basin.",22.5,40,feet,20.6,7.3,C,Thermocline present in both East and West basin ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_ANGELUS_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_ANGELUS_SUMM_0001_2.jpeg,Thermocline_location
63265790,T17,"[['15', '', '', ''], ['-', '', '', ''], [""30'"", ""15-30'"", ""15-30'"", ""15-30'""]]",4,1.666666667,15 - 15-30',15,30,feet,20.9,9.3,C,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_BUSH05N07E2728_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_BUSH05N07E2728_SUMM_0001_2.jpeg,Thermocline_location
63265798,T17,"[[""20-30'"", '20', '20-30', '20'], ['', '-', 'feet', '-'], ['', '30', '', ""30'""]]",4,1.666666667,20 - 30,20,30,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_GRAVELPIT_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_GRAVELPIT_SUMM_0002_2.jpeg,Thermocline_location
63265800,T17,"[['15', '15-22', ""15'"", ""15-22'""], ['feet-', '', '-', ''], ['22', ""'"", ""22'"", ''], ['feet', '', '', '']]",4,1,15 feet- 22 feet,15,22,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_GRAHAMWEST_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_GRAHAMWEST_SUMM_0002_2.jpeg,Thermocline_location
63265802,T17,"[['14', ""14-22'"", '14-22'], ['-', '', 'feet'], [""22'"", '', '']]",3,1,14 - 22',14,22,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_HORSESHOE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_HORSESHOE_SUMM_0001_2.jpeg,Thermocline_location
63265803,T17,"[['13-', ""13'"", ""13-20'"", ""13'-20'""], ['-', '-', '', ''], [""20'"", ""20'"", '', '']]",4,1.666666667,13- - 20',13,20,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_KELLEY_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_KELLEY_SUMM_0002_2.jpeg,Thermocline_location
63265804,T17,"[['15-30', ""15-30'"", '15-30', '15'], ['', '', '', '-'], ['', '', '', '30']]",4,1.333333333,15-30 - 30,15,30,feet,71,46,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_KELLEY_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_KELLEY_SUMM_0001_2.jpeg,Thermocline_location
63265805,T17,"[[""9-15'"", '9', '9-15', ""9-15'""], ['', '-', 'feet', ''], ['', ""15'"", '', '']]",4,1.333333333,9-15' - 15',9,15,feet,71,58,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_HART_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_HART_SUMM_0001_2.jpeg,Thermocline_location
