"subject_id","begin_date_day","begin_date_month","begin_date_year","end_date_day","end_date_month","end_date_year","front","back"
59106779,"22","August","1967","24","August","1967","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_BigBass_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_BigBass_SUMM_001.jpeg"
59106780,"16","August","1951","21","August","1951","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Saginaw_Linton_SUMM_050.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Saginaw_Linton_SUMM_049.jpeg"
59106781,"16","August","1947",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Ashford_SUMM_012.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Ashford_SUMM_011.jpeg"
59106782,"26","July","1943","29","July","1943","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Beaton_SUMM_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Beaton_SUMM_003.jpeg"
59106783,"23","August","1943","24","August","1943","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Roscommon_Dunham_SUMM_020.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Roscommon_Dunham_SUMM_019.jpeg"
59106784,"7","August","1939","25","August","1939","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Roscommon_Higgins_SUMM_036.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Roscommon_Higgins_SUMM_035.jpeg"
59106785,"6","November","1956",NA,"November",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Roscommon_Backus_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Roscommon_Backus_SUMM_001.jpeg"
59106786,"16","May","1979","16","May","1979","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Tomahawk_SUMM_008.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Tomahawk_SUMM_007.jpeg"
59106787,"31","August","1933",NA,"August",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Tomahawk_SUMM_006.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Tomahawk_SUMM_005.jpeg"
59106788,NA,"April","1926",NA,"April","1926","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Sunken_SUMM_010.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Sunken_SUMM_009.jpeg"
59106789,"19","July","1966",NA,"July",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Shoepac_SUMM_080.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Shoepac_SUMM_079.jpeg"
59106790,"11","September","1933","11","September","1933","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Ocqueoc_SUMM_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Ocqueoc_SUMM_003.jpeg"
59106791,"25","June","1951","29","June","1951","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Lost_SUMM_038.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Lost_SUMM_037.jpeg"
59106792,"17","July","1950","18","July","1950","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Lotus_SUMM_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Lotus_SUMM_003.jpeg"
59106793,"1","October","1948","2","October","1948","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Rainbow_SUMM_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Rainbow_SUMM_003.jpeg"
59106794,"14","August","1947","16","August","1947","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Lotus_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Lotus_SUMM_001.jpeg"
59106795,"10","August","1933","10","August","1933","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Loon_SUMM_016.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Loon_SUMM_015.jpeg"
59106796,"28","June","1950","17","July","1950","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Grand_SUMM_006.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Grand_SUMM_005.jpeg"
59106797,"18","July","1966","19","July","1966","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Francis_SUMM_018.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Francis_SUMM_017.jpeg"
59106798,"25","June","1951","29","June","1951","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Emma_SUMM_008.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Emma_SUMM_007.jpeg"
59106799,"1","August","1943","1","August","1943","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Esau_SUMM_080.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Esau_SUMM_079.jpeg"
59106800,"31","August","1947","20","October","1947","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_BlackMallard_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_BlackMallard_SUMM_001.jpeg"
59106801,"25","September","1946","26","September","1946","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_BearDen_SUMM_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_BearDen_SUMM_003.jpeg"
59106802,"30","August","1974","30","August","1974","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Ottawa_Stearn's_SUMM_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Ottawa_Stearn's_SUMM_003.jpeg"
59106803,"20","August","1954",NA,"August",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Bass_SUMM_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Bass_SUMM_003.jpeg"
59106804,"30","August","1974",NA,"August",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Ottawa_Spring_SUMM_020.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Ottawa_Spring_SUMM_019.jpeg"
59106805,"2","June","1942","13","June","1942","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Ottawa_Macatawa_SUMM_308.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Ottawa_Macatawa_SUMM_307.jpeg"
59106806,"21","August","1956",NA,"August",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Ottawa_Pigeon_SUMM_008.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Ottawa_Pigeon_SUMM_007.jpeg"
59106807,"27","August","1949","28","August","1949","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Viking_SUMM_010.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Viking_SUMM_009.jpeg"
59106808,"29","July","1932",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_WestLost_SUMM_014.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_WestLost_SUMM_013.jpeg"
59106809,"17","August","1954","17","August","1954","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Ottawa_Crockery_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Ottawa_Crockery_SUMM_001.jpeg"
59106810,"16","September","1954","21","September","1954","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Ottawa_Fennessey_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Ottawa_Fennessey_SUMM_001.jpeg"
59106811,"28","August","1949","28","August","1949","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Viking_SUMM_008.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Viking_SUMM_007.jpeg"
59106812,"27","July","1932",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_TwinSouth_SUMM_026.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_TwinSouth_SUMM_025.jpeg"
59106813,"27","July","1932","27","July","1932","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_TwinNorth_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_TwinNorth_SUMM_001.jpeg"
59106814,"4","August","1932","4","August","1932","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_TwoAcre_SUMM_010.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_TwoAcre_SUMM_009.jpeg"
59106815,"1","August","1932",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Section_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Section_SUMM_001.jpeg"
59106816,"21","July","1942","26","August","1943","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Round_SUMM_016.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Round_SUMM_015.jpeg"
59106817,"1","August","1932","1","August","1932","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Pickerel_SUMM_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Pickerel_SUMM_003.jpeg"
59106818,"6","August","1956","8","August","1956","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Opal_SUMM_168.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Opal_SUMM_167.jpeg"
59106819,NA,NA,"1932",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_McCrimmon_SUMM_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_McCrimmon_SUMM_003.jpeg"
59106820,"17","June","1949","16","July","1949","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Otsego_SUMM_400.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Otsego_SUMM_399.jpeg"
59106821,"25","August","1952",NA,"August",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Opal_SUMM_166.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Opal_SUMM_165.jpeg"
59106822,"3","June","1975","3","June","1975","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Manuka_SUMM_028.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Manuka_SUMM_027.jpeg"
59106823,"18","August","1931",NA,"August",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Lost_SUMM_020.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Lost_SUMM_019.jpeg"
59106824,"1","August","1932","1","August","1932","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Ford_SUMM_010.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Ford_SUMM_009.jpeg"
59106825,"2","August","1932",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Grass_SUMM_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Grass_SUMM_003.jpeg"
59106826,"3","August","1932","3","August","1932","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Hardwood_SUMM_012.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Hardwood_SUMM_011.jpeg"
59106827,"1","August","1932",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Ford_SUMM_008.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Ford_SUMM_007.jpeg"
59106828,"5","July","1949","6","July","1949","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Fowler_SUMM_012.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Fowler_SUMM_011.jpeg"
59106829,"1","August","1932",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Ford_SUMM_006.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Ford_SUMM_005.jpeg"
59106830,"17","August","1946",NA,"August",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Douglas_SUMM_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Douglas_SUMM_003.jpeg"
59106831,"26","July","1956","30","July","1956","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Chub_SUMM_006.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Chub_SUMM_005.jpeg"
59106832,"30","July","1956","1","August","1956","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Chub_SUMM_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Chub_SUMM_003.jpeg"
59106833,"20","August","1932","20","August","1932","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_DevilsSoup_SUMM_024.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_DevilsSoup_SUMM_023.jpeg"
59106834,"6","October","1954",NA,"October",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Caulkins_SUMM_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Caulkins_SUMM_003.jpeg"
59106835,"31","July","1956","2","August","1956","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Bridge_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Bridge_SUMM_001.jpeg"
59106836,"24","July","1945","26","July","1945","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Big_SUMM_018.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Big_SUMM_017.jpeg"
59106837,"8","August","1940",NA,"August",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Bear_SUMM_136.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Bear_SUMM_135.jpeg"
59106838,"15","June","1966",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Bear_SUMM_094.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Bear_SUMM_093.jpeg"
59106839,"28","August","1949","28","August","1949","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Alcona_SouthIndian_SUMM_Doc1228.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Alcona_SouthIndian_SUMM_Doc1227.jpg"
59106840,"14","October","1963","14","October","1963","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Bass_SUMM_020.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Bass_SUMM_019.jpeg"
59106841,"28","August","1949",NA,"August",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Alcona_NorthIndian_SUMM_Doc1218.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Alcona_NorthIndian_SUMM_Doc1217.jpg"
59106842,"8","September","1949",NA,"September",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Alcona_Hunter_SUMM_Doc1195.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Alcona_Hunter_SUMM_Doc1194.jpg"
59106843,"20","May","1954","21","May","1954","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Alcona_Horseshoe_SUMM_Doc0667.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Alcona_Horseshoe_SUMM_Doc0666.jpg"
59106844,"25","August","1949",NA,"August",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Alcona_MiddleIndian_SUMM_Doc1208.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Alcona_MiddleIndian_SUMM_Doc1207.jpg"
59106845,"24","September","1936",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Alcona_Deer_SUMM_Doc0553.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Alcona_Deer_SUMM_Doc0552.jpg"
59106846,"9","September","1949","9","September","1949","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Alcona_Curtis_SUMM_Doc0542.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Alcona_Curtis_SUMM_Doc0541.jpg"
59106847,"13","September","1941","14","September","1941","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Alcona_Crystal_SUMM_Doc0482.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Alcona_Crystal_SUMM_Doc0481.jpg"
59106848,"19","July","1937",NA,"July",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Alcona_Clear_SUMM_Doc0365.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Alcona_Clear_SUMM_Doc0364.jpg"
59106849,"14","September","1949","14","September","1949","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Alcona_Crooked_SUMM_Doc0410.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Alcona_Crooked_SUMM_Doc0409.jpg"
59106850,"27","June","1956","29","July","1956","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Alcona_Cedar_SUMM_Doc0208.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Alcona_Cedar_SUMM_Doc0207.jpg"
59106851,"27","September","1936","27","September","1936","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Alcona_Bear_SUMM_Doc0118.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Alcona_Bear_SUMM_Doc0117.jpg"
59106852,"25","September","1936","27","September","1936","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Alcona_BamfieldDam_SUMM_Doc0056.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Alcona_BamfieldDam_SUMM_Doc0055.jpg"
59574614,"12","August","1957","16","August","1957","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CALHOUN_BEADLE_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CALHOUN_BEADLE_SUMM_0002_2.jpeg"
59574615,"2","August","1938","8","August","1938","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CALHOUN_DUCK_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CALHOUN_DUCK_SUMM_0002_2.jpeg"
59574616,"12","August","1957","16","August","1957","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CALHOUN_BEADLE_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CALHOUN_BEADLE_SUMM_0001_2.jpeg"
59574618,"2","August","1938","8","August","1938","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CALHOUN_DUCK_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CALHOUN_DUCK_SUMM_0001_2.jpeg"
59574619,"5","August","1945","6","August","1945","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CALHOUN_HART_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CALHOUN_HART_SUMM_0001_2.jpeg"
59574620,"17","July","1952","24","July","1952","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CALHOUN_HART_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CALHOUN_HART_SUMM_0002_2.jpeg"
59574621,"21","July","1952","25","July","1952","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CALHOUN_HOMER_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CALHOUN_HOMER_SUMM_0001_2.jpeg"
59574623,"1","August","1952","2","August","1952","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CALHOUN_LAWRENCE_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CALHOUN_LAWRENCE_SUMM_0001_2.jpeg"
59574624,"27","July","1938","31","July","1938","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CALHOUN_WABASCON_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CALHOUN_WABASCON_SUMM_0001_2.jpeg"
59574625,"5","August","1957","9","August","1957","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CALHOUN_WARNER_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CALHOUN_WARNER_SUMM_0001_2.jpeg"
