subject_id,subject_set_id,metadata,T6,T8,T9,T10,T12,county,lakename,New_Key
59070687,93396,"{""ID"":""ALGER_TOWNLINE_SUMM_0001_1.jpeg_ALGER_TOWNLINE_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_TOWNLINE_SUMM_0001_2.jpeg""}",,44N,18W,7,"L. R. Anderson (C. Long, asst.)",,,2-30
59070688,93396,"{""ID"":""ALGER_TRUMAN_SUMM_0002_1.jpeg_ALGER_TRUMAN_SUMM_0002_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_TRUMAN_SUMM_0002_2.jpeg""}",,45N,19W,10,Thomas F. Waters,,,2-166
59070689,93396,"{""ID"":""ALGER_TRUMAN_SUMM_0001_1.jpeg_ALGER_TRUMAN_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_TRUMAN_SUMM_0001_2.jpeg""}",,45N N,19W W,10,"prepared by A. S. Hazzard, and Fred Owens, Carlson, & Kaiser",,,2-166
59070690,93396,"{""ID"":""ALGER_UNNAMEDBEAVER_SUMM_0001_1.jpeg_ALGER_UNNAMEDBEAVER_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_UNNAMEDBEAVER_SUMM_0001_2.jpeg""}",,45N N,19W W,34,prepared by Thomas F. Waters (I.F.R.) F. R.),,,2-720
59070691,93396,"{""ID"":""ALGER_UNNAMEDBEAVER_SUMM_0002_1.jpeg_ALGER_UNNAMEDBEAVER_SUMM_0002_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_UNNAMEDBEAVER_SUMM_0002_2.jpeg""}",,44N,19W,36,Thomas F. Waters (I.F.R.),,,2-720
59070692,93396,"{""ID"":""ALGER_UNNAMEDBEAVER_SUMM_0003_1.jpeg_ALGER_UNNAMEDBEAVER_SUMM_0003_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_UNNAMEDBEAVER_SUMM_0003_2.jpeg""}",,48N,14W,20,prepared by J. D. Schrouder,,,2-720
59070693,93396,"{""ID"":""ALGER_VIOLET_SUMM_0001_1.jpeg_ALGER_VIOLET_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_VIOLET_SUMM_0001_2.jpeg""}",,44N,19W,24,C. Long,,,
59070694,93396,"{""ID"":""ALGER_WEBER_SUMM_0001_1.jpeg_ALGER_WEBER_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_WEBER_SUMM_0001_2.jpeg""}","8-8/58,8/26/58",48N,13W,8,L. R. Anderson District Fisheries Supervisor,,,2-485
59070695,93396,"{""ID"":""ALGER_WHEEELBARROW_SUMM_0001_1.jpeg_ALGER_WHEEELBARROW_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_WHEEELBARROW_SUMM_0001_2.jpeg""}",,45N,20W,"25,36 36",Cliff Long,,,2-255
59070696,93396,"{""ID"":""ALLEGAN_EAGLE_SUMM_0001_1.jpeg_ALLEGAN_EAGLE_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_EAGLE_SUMM_0001_2.jpeg""}",,1N,14W,"34, 35",Max A. Hunt Dist. Fish. Super.,,,3-60
59070697,93396,"{""ID"":""ALLEGAN_ELY_SUMM_0001_1.jpeg_ALLEGAN_ELY_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_ELY_SUMM_0001_2.jpeg""}",,2N,15W,26,Lower Lake Survey party,,,3-184
59070698,93396,"{""ID"":""ALLEGAN_GREEN_SUMM_0002_1.jpeg_ALLEGAN_GREEN_SUMM_0002_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_GREEN_SUMM_0002_2.jpeg""}",,4N,11W,"2, 3, 2,3,10,11 11",Donald R. Peterson,,,3-308
59070699,93396,"{""ID"":""ALLEGAN_JOHNLITTLE_SUMM_0002_1.jpeg_ALLEGAN_JOHNLITTLE_SUMM_0002_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_JOHNLITTLE_SUMM_0002_2.jpeg""}",,2N,13W,31,M. A. Hunt,,,3-169
59070700,93396,"{""ID"":""ALLEGAN_LOWERSCOTT_SUMM_0001_1.jpeg_ALLEGAN_LOWERSCOTT_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_LOWERSCOTT_SUMM_0001_2.jpeg""}",,1N,15W,"4,9,10 9, 10",Donald R. Peterson,,,3-65
59070701,93396,"{""ID"":""ALLEGAN_GREEN_SUMM_0001_1.jpeg_ALLEGAN_GREEN_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_GREEN_SUMM_0001_2.jpeg""}",,4N,11W,"2, 3, 2,3,10,11 11",G.N. N. Washburn,,,3-308
59070702,93396,"{""ID"":""ALLEGAN_JOHNLITTLE_SUMM_0001_1.jpeg_ALLEGAN_JOHNLITTLE_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_JOHNLITTLE_SUMM_0001_2.jpeg""}",,2N,13W,31,Max A. Hunt,,,3-169
59070703,93396,"{""ID"":""ALLEGAN_SCOTTUPPER_SUMM_0001_1.jpeg_ALLEGAN_SCOTTUPPER_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_SCOTTUPPER_SUMM_0001_2.jpeg""}",,1N,15W,"9, 9,10,15 15",Donald R. Peterson,,,3-67
59070704,93396,"{""ID"":""ALLEGAN_PIKE_SUMM_0001_1.jpeg_ALLEGAN_PIKE_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_PIKE_SUMM_0001_2.jpeg""}",,1N,13W,9,C. T. Yoder,,,3-24
59070705,93396,"{""ID"":""ALLEGAN_ROUND_SUMM_0001_1.jpeg_ALLEGAN_ROUND_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_ROUND_SUMM_0001_2.jpeg""}",,2N,"14,15W 15W","18, 19, 13, 24",Lower Lake Survey Party,,,3-176
59070706,93396,"{""ID"":""ALLEGAN_SCOTTUPPER_SUMM_0002_1.jpeg_ALLEGAN_SCOTTUPPER_SUMM_0002_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_SCOTTUPPER_SUMM_0002_2.jpeg""}",,2N,11W,6,prepared by Max Hunt,,,3-67
59070707,93396,"{""ID"":""ALLEGAN_SHAG_SUMM_0001_1.jpeg_ALLEGAN_SHAG_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_SHAG_SUMM_0001_2.jpeg""}",,2N,12W,11,"Max A. Hunt, District Fisheries Supervisor",,,3-117
59070708,93396,"{""ID"":""ALLEGAN_SWANCREEK_SUMM_0001_1.jpeg_ALLEGAN_SWANCREEK_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_SWANCREEK_SUMM_0001_2.jpeg""}",,2N,14W,"17, 20",Rodeheffer and Day,,,3-175
59070709,93396,"{""ID"":""ALPENA_9THSTREETDAM_SUMM_0001_1.jpeg_ALPENA_9THSTREETDAM_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALPENA_9THSTREETDAM_SUMM_0001_2.jpeg""}",,31N,8E,"15, 16, 21, 22",I. A. Rodeheffer and Jason Day,,,4-51
59070710,93396,"{""ID"":""ALLEGAN_TOMLITTLE_SUMM_0001_1.jpeg_ALLEGAN_TOMLITTLE_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_TOMLITTLE_SUMM_0001_2.jpeg""}",,2N,15W,26,Lower Lake Survey Party,,,3-185
59070711,93396,"{""ID"":""ALPENA_LONG_SUMM_0001_1.jpeg_ALPENA_LONG_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALPENA_LONG_SUMM_0001_2.jpeg""}",,"32,33N 33N","7,8E 8E","3,4,5,9,10,11,14,15,16,19,23,24,25,26,29,30,31,32,33,36 Co. 3, 4, 5, 9, 10, 11, 14, 15, 16 Presque Isle Co. 19, 23, 24, 25, 26, 29, 30, 31, 32, 33, 36",Random Party,,,4-42
59070712,93396,"{""ID"":""ALLEGAN_SWANCREEK_SUMM_0002_1.jpeg_ALLEGAN_SWANCREEK_SUMM_0002_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_SWANCREEK_SUMM_0002_2.jpeg""}",7-12 to 7-17-47,1N,14W,16,"Mr. M. Brindly, Rodeheffer, Day",,,3-175
59070713,93396,"{""ID"":""ALPENA_SEVENMILE_SUMM_0001_1.jpeg_ALPENA_SEVENMILE_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALPENA_SEVENMILE_SUMM_0001_2.jpeg""}",,31N,7E,"1, 2, 3, 4, 32, 33, 34, 9, 10, 11, 12, 16, 21","I. A. Rodeheffer, Jason Day",,,4-15
59070714,93396,"{""ID"":""ANTRIM_BASS_SUMM_0001_1.jpeg_ANTRIM_BASS_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_BASS_SUMM_0001_2.jpeg""}",,29N,9W,"15, 16, 21, 22",Eschmeyer,,,5-58
59070715,93396,"{""ID"":""ANTRIM_BIRCH_SUMM_0001_1.jpeg_ANTRIM_BIRCH_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_BIRCH_SUMM_0001_2.jpeg""}",,29N,9W,"3,10 10",Eschmeyer,,,5-57
59070716,93396,"{""ID"":""ANTRIM_CENTRAL_SUMM_0001_1.jpeg_ANTRIM_CENTRAL_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_CENTRAL_SUMM_0001_2.jpeg""}",,"30, 31N","7, 8W W",,Eschmeyer,,,
59070717,93396,"{""ID"":""ANTRIM_CLAM_SUMM_0001_1.jpeg_ANTRIM_CLAM_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_CLAM_SUMM_0001_2.jpeg""}",,29N,8W,many,I.A. A. Rodeheffer and J. Day (IFR),,,5-55
59070718,93396,"{""ID"":""ANTRIM_BELLAIRE_SUMM_0001_1.jpeg_ANTRIM_BELLAIRE_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_BELLAIRE_SUMM_0001_2.jpeg""}",,"29,30N 30N","7,8W 8W",Many,I. A. Rodeheffer & J. Day (I.F.R.),,,5-50
59070719,93396,"{""ID"":""ANTRIM_BENWAY_SUMM_0001_1.jpeg_ANTRIM_BENWAY_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_BENWAY_SUMM_0001_2.jpeg""}","July 7/1-3, & 16-18/1957 1957",31N,8W,"2, 11",Rodeheffer & Day (I.F.R.),,,5-94
59070720,93396,"{""ID"":""ANTRIM_ELLSWORTH_SUMM_0001_1.jpeg_ANTRIM_ELLSWORTH_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_ELLSWORTH_SUMM_0001_2.jpeg""}","Date of Survey: July 8-11, & 15, 19 1957",32N,8W,"13, 14, 23, 26, 24","reported by Lansing Region, (boat District prepared by I. A. Rodeheffer & J. Day (I.F.R.)",,,5-110
59070721,93396,"{""ID"":""ANTRIM_GREEN_SUMM_0001_1.jpeg_ANTRIM_GREEN_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_GREEN_SUMM_0001_2.jpeg""}",VIII:30:42,29N,7W,"26, 27",Walter R. Crowe,,,5-38
59070722,93396,"{""ID"":""ANTRIM_CLAM_SUMM_0007_1.jpeg_ANTRIM_CLAM_SUMM_0007_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_CLAM_SUMM_0007_2.jpeg""}",,29N,8W,"4, 3, 10, 11, 12, 13, 14",Eschmeyer,,,5-55
59070723,93396,"{""ID"":""ANTRIM_HANLEY_SUMM_0001_1.jpeg_ANTRIM_HANLEY_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_HANLEY_SUMM_0001_2.jpeg""}","July 1-3 - 3 & 16, 17, 1957",31N,8W,Many,"Rodeheffer, & Day (I.F.R.)",,,5-97
59070724,93396,"{""ID"":""ANTRIM_INTERMEDIATE_SUMM_0001_1.jpeg_ANTRIM_INTERMEDIATE_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_INTERMEDIATE_SUMM_0001_2.jpeg""}","Also July 1 & 22, 1957","30, 31N","7, 8W",Many,Rodeheffer & Day (I.F.R.),,,5-75
59070725,93396,"{""ID"":""ANTRIM_LAKEOFTHEWOODS_SUMM_0001_1.jpeg_ANTRIM_LAKEOFTHEWOODS_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_LAKEOFTHEWOODS_SUMM_0001_2.jpeg""}",,29N,7W,17,Eschmeyer,,,5-27
59070726,93396,"{""ID"":""ANTRIM_MAPLEHURST_SUMM_0001_1.jpeg_ANTRIM_MAPLEHURST_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_MAPLEHURST_SUMM_0001_2.jpeg""}",,29N,"8, 9W","1, 6",R Eschmeyer,,,5-53
59070727,93396,"{""ID"":""ANTRIM_MUD30N9WS24-25_SUMM_0001_1.jpeg_ANTRIM_MUD30N9WS24-25_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_MUD30N9WS24-25_SUMM_0001_2.jpeg""}",There is no end date,30N,9W,"23,24,25,26",Eschmeyer,,,5-82
59070728,93396,"{""ID"":""ANTRIM_SKEGEMOG_SUMM_0001_1.jpeg_ANTRIM_SKEGEMOG_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_SKEGEMOG_SUMM_0001_2.jpeg""}",,28N N,8-9W,Many,Rodeheffer and Day,,,5-1
59070729,93396,"{""ID"":""ANTRIM_SIXMILE_SUMM_0001_1.jpeg_ANTRIM_SIXMILE_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_SIXMILE_SUMM_0001_2.jpeg""}",,"31, 32N",7W,"5, 6, 8, 19, 30, 31",Donald Peterson,,,5-89
59070730,93396,"{""ID"":""ANTRIM_SKEGEMOG_SUMM_0013_1.jpeg_ANTRIM_SKEGEMOG_SUMM_0013_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_SKEGEMOG_SUMM_0013_2.jpeg""}",,28N,8 & 9W,,R. W. Eschmeyer,,,5-1
59070731,93396,"{""ID"":""ANTRIM_STCLAIR_SUMM_0001_1.jpeg_ANTRIM_STCLAIR_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_STCLAIR_SUMM_0001_2.jpeg""}","July 10-12, 15 & 19, 1957",32N,"7,8W 8 W","13,18 18",County Antrim & Charlevoix Prepared By I. A. Rodeheffer & J. Day,,,5-101
59070732,93396,"{""ID"":""ANTRIM_THAYER_SUMM_0001_1.jpeg_ANTRIM_THAYER_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_THAYER_SUMM_0001_2.jpeg""}",,29N,8W,"4, 9",Eschmeyer,,,5-54
59070733,93396,"{""ID"":""BARAGA_ALICE_SUMM_0001_1.jpeg_BARAGA_ALICE_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_ALICE_SUMM_0001_2.jpeg""}",,50N,30W,29,T. B. Durling,,,7-597
59070734,93396,"{""ID"":""ANTRIM_TORCH_SUMM_0001_1.jpeg_ANTRIM_TORCH_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_TORCH_SUMM_0001_2.jpeg""}",,"28, 29, 30, 31 N","8, 9 W",Many,"J. by Harley Rice prepared by I. A. I.A.Rodeheffer, and J. Day (I.F.R.)",,,5-51
59070735,93396,"{""ID"":""BARAGA_ALBERTA_SUMM_0001_1.jpeg_BARAGA_ALBERTA_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_ALBERTA_SUMM_0001_2.jpeg""}",7/57,49N,33W,18,T.B. B. Durling,,,
59070736,93396,"{""ID"":""ANTRIM_WILSON_SUMM_0001_1.jpeg_ANTRIM_WILSON_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_WILSON_SUMM_0001_2.jpeg""}","July - 8-11,15,18, 15, 18, 1957","31,32N 32N",8W,"2, 2,26,35 35",reported by Mr. Wilson prepared by Rodeheffer & Day (I.F.R.),,,5-93
59070737,93396,"{""ID"":""BARAGA_BASS_SUMM_0001_1.jpeg_BARAGA_BASS_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_BASS_SUMM_0001_2.jpeg""}",,48N,31W,26,M. Galbraith - IFR,,,7-202
59070738,93396,"{""ID"":""BARAGA_BEAUFORT_SUMM_0001_1.jpeg_BARAGA_BEAUFORT_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_BEAUFORT_SUMM_0001_2.jpeg""}",,48N,31W,"20, 20,21,22,27,28 22, 27, 28",M. Galbraith - IFR,,,7-194
59070739,93396,"{""ID"":""BARAGA_BELLA_SUMM_0001_1.jpeg_BARAGA_BELLA_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_BELLA_SUMM_0001_2.jpeg""}",,51N,31W,"20,21,28,29 21, 28, 29",T. B. Durling,,,7-892
59070740,93396,"{""ID"":""BARAGA_BOULDER_SUMM_0001_1.jpeg_BARAGA_BOULDER_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_BOULDER_SUMM_0001_2.jpeg""}",,49N,31W,31,"C. O. Delene, T.B. B. Durling",,,
59070741,93396,"{""ID"":""BARAGA_BIG_SUMM_0001_1.jpeg_BARAGA_BIG_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_BIG_SUMM_0001_2.jpeg""}",,49N,34W,"28,29 29",T. B. Durling,,,7-540
59070742,93396,"{""ID"":""BARAGA_CLAIRE_SUMM_0001_1.jpeg_BARAGA_CLAIRE_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_CLAIRE_SUMM_0001_2.jpeg""}",,49,31,21,"T. B. Durling, and C. F. Long",,,7-388
59070743,93396,"{""ID"":""BARAGA_BURNS_SUMM_0001_1.jpeg_BARAGA_BURNS_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_BURNS_SUMM_0001_2.jpeg""}",,49N,"33,34W",7-12,T. B. Durling Fish Area Biologist,,,7-468
59070744,93396,"{""ID"":""BARAGA_CHARLES_SUMM_0001_1.jpeg_BARAGA_CHARLES_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_CHARLES_SUMM_0001_2.jpeg""}",,50N,30W,"20,29 29",T. B. Durling,,,
59070745,93396,"{""ID"":""BARAGA_COON_SUMM_0001_1.jpeg_BARAGA_COON_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_COON_SUMM_0001_2.jpeg""}",,48N,31W,"14, 15, 22, 23",prepared by M. Galbraith - IFR,,,7-178
59070746,93396,"{""ID"":""BARAGA_CRAIG_SUMM_0001_1.jpeg_BARAGA_CRAIG_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_CRAIG_SUMM_0001_2.jpeg""}",,49N,31W,"21,22,27,28,33,34 22, 27, 28, 33, 34",H. Tait,,,7-389
59070747,93396,"{""ID"":""BARAGA_CRAIG_SUMM_0002_1.jpeg_BARAGA_CRAIG_SUMM_0002_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_CRAIG_SUMM_0002_2.jpeg""}",,49N,31W,"28,29,30,31,32,33",prepared by Bond (U.P.),,,7-389
59070748,93396,"{""ID"":""BARAGA_CROOKED_SUMM_0001_1.jpeg_BARAGA_CROOKED_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_CROOKED_SUMM_0001_2.jpeg""}",,49N,31W,"27, 34, 35",H. Tait,,,7-395
59070749,93396,"{""ID"":""BARAGA_FENCE_SUMM_0002_1.jpeg_BARAGA_FENCE_SUMM_0002_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_FENCE_SUMM_0002_2.jpeg""}",,47N,31W,"9, 10, 11, 12, 13, 14, 15, 9-16",Bond (U.P.),,,7-19
59070750,93396,"{""ID"":""BARAGA_CROOKED_SUMM_0002_1.jpeg_BARAGA_CROOKED_SUMM_0002_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_CROOKED_SUMM_0002_2.jpeg""}",,49N N,31W W,"27, 34, 35",Ray P. Juetten,,,7-395
59070751,93396,"{""ID"":""BARAGA_EDNA_SUMM_0001_1.jpeg_BARAGA_EDNA_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_EDNA_SUMM_0001_2.jpeg""}",,48N,31W,17,"A. S. Hazzard, Paul Eschmeyer, and Louis Sauheitl",,,
59070752,93396,"{""ID"":""BARAGA_FENCE_SUMM_0001_1.jpeg_BARAGA_FENCE_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_FENCE_SUMM_0001_2.jpeg""}",,47N,31W,"9,16 16",Raymond P. Juetten B. R. Ylkanen,,,7-19
59070753,93396,"{""ID"":""BARAGA_ENGMANS_SUMM_0001_1.jpeg_BARAGA_ENGMANS_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_ENGMANS_SUMM_0001_2.jpeg""}",,50N,34W,34,T.B. B. Durling Dist. Fisheries Supervisor,,,
59070754,93396,"{""ID"":""BARAGA_JIMS_SUMM_0001_1.jpeg_BARAGA_JIMS_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_JIMS_SUMM_0001_2.jpeg""}",,49,31,20,prepared by T. B. Durling and C. F. Lang,,,7-381
59070755,93396,"{""ID"":""BARAGA_GEORGE_SUMM_0001_1.jpeg_BARAGA_GEORGE_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_GEORGE_SUMM_0001_2.jpeg""}",,48N,31W,"16,17,20,21 17, 20, 21",M. Galbraith (I.F.R.),,,7-183
59070756,93396,"{""ID"":""BARAGA_HIGHLIFE_SUMM_0001_1.jpeg_BARAGA_HIGHLIFE_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_HIGHLIFE_SUMM_0001_2.jpeg""}",,49,31,20,Prepared By: C. Long and T. Durling,,,7-387
59070757,93396,"{""ID"":""BARAGA_KEEWAYDIN_SUMM_0001_1.jpeg_BARAGA_KEEWAYDIN_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_KEEWAYDIN_SUMM_0001_2.jpeg""}",,49N N.,"30, 3!W W.","31, 36",Bond (U.P.),,,52-1606
