subject_id,workflow_id,subject_set_id,Full Subject Set Name,filename_1,filename_2,url_1,url_2,Notes
59152230,17771,93479,SS1 - GROW Double - A First (p1) [small reupload],Cheboygan_Munro_GROW_017.jpg,Cheboygan_Munro_GROW_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Munro_GROW_017.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Munro_GROW_018.jpg,"duplicate
"
59073221,17771,93242,SS1 - GROW Double - A First (p1),Cheboygan_Munro_GROW_021.jpg,Cheboygan_Munro_GROW_022.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Munro_GROW_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Munro_GROW_022.jpg,"duplicate
"
59152232,17771,93479,SS1 - GROW Double - A First (p1) [small reupload],Cheboygan_Munro_GROW_021.jpg,Cheboygan_Munro_GROW_022.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Munro_GROW_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Munro_GROW_022.jpg,"duplicate
"
80048600,17771,107359,SS5 - GROW Pages - Single,Delta_Jackpine_GROW_048,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Delta_Jackpine_GROW_048.jpeg,NA,duplicate
80065853,17771,107359,SS5 - GROW Pages - Single,Delta_Jackpine_GROW_048,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Delta_Jackpine_GROW_048.jpeg,NA,duplicate
80048605,17771,107359,SS5 - GROW Pages - Single,Genesee_MiddlePond_GROW_001,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Genesee_MiddlePond_GROW_001.jpeg,NA,duplicate
80065854,17771,107359,SS5 - GROW Pages - Single,Genesee_MiddlePond_GROW_001,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Genesee_MiddlePond_GROW_001.jpeg,NA,duplicate
80048606,17771,107359,SS5 - GROW Pages - Single,Genesee_MiddlePond_GROW_002,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Genesee_MiddlePond_GROW_002.jpeg,NA,duplicate
80065855,17771,107359,SS5 - GROW Pages - Single,Genesee_MiddlePond_GROW_002,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Genesee_MiddlePond_GROW_002.jpeg,NA,duplicate
80048607,17771,107359,SS5 - GROW Pages - Single,Genesee_MiddlePond_GROW_003,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Genesee_MiddlePond_GROW_003.jpeg,NA,duplicate
80065856,17771,107359,SS5 - GROW Pages - Single,Genesee_MiddlePond_GROW_003,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Genesee_MiddlePond_GROW_003.jpeg,NA,duplicate
58642657,17771,93212,SS1 - GROW Single,Gladwin_Ross_GROW_013.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gladwin_Ross_GROW_013.jpg,NA,delete
58754365,17771,93242,SS1 - GROW Double - A First (p1),Gladwin_Ross_GROW_013.jpg,Gladwin_Ross_GROW_014.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gladwin_Ross_GROW_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gladwin_Ross_GROW_014.jpg,correct double-sided card
58752613,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Austin_FISHc_051.jpg,Kalamazoo_Austin_FISHc_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Austin_FISHc_051.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Austin_FISHc_052.jpg,"duplicate
"
59966678,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Austin_FISHc_051.jpg,Kalamazoo_Austin_FISHc_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Austin_FISHc_051.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Austin_FISHc_052.jpg,"duplicate
"
58752615,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Austin_FISHc_053.jpg,Kalamazoo_Austin_FISHc_054.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Austin_FISHc_053.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Austin_FISHc_054.jpg,"duplicate
"
59966677,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Austin_FISHc_053.jpg,Kalamazoo_Austin_FISHc_054.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Austin_FISHc_053.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Austin_FISHc_054.jpg,"duplicate
"
58752617,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Austin_FISHc_055.jpg,Kalamazoo_Austin_FISHc_056.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Austin_FISHc_055.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Austin_FISHc_056.jpg,"duplicate
"
59966679,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Austin_FISHc_055.jpg,Kalamazoo_Austin_FISHc_056.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Austin_FISHc_055.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Austin_FISHc_056.jpg,"duplicate
"
58752616,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Austin_FISHc_057.jpg,Kalamazoo_Austin_FISHc_058.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Austin_FISHc_057.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Austin_FISHc_058.jpg,"duplicate
"
59966676,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Austin_FISHc_057.jpg,Kalamazoo_Austin_FISHc_058.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Austin_FISHc_057.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Austin_FISHc_058.jpg,"duplicate
"
58752618,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Austin_FISHc_059.jpg,Kalamazoo_Austin_FISHc_060.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Austin_FISHc_059.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Austin_FISHc_060.jpg,"duplicate
"
59966682,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Austin_FISHc_059.jpg,Kalamazoo_Austin_FISHc_060.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Austin_FISHc_059.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Austin_FISHc_060.jpg,"duplicate
"
58752619,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Austin_FISHc_061.jpg,Kalamazoo_Austin_FISHc_062.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Austin_FISHc_061.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Austin_FISHc_062.jpg,"duplicate
"
59966681,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Austin_FISHc_061.jpg,Kalamazoo_Austin_FISHc_062.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Austin_FISHc_061.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Austin_FISHc_062.jpg,"duplicate
"
58752620,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Austin_FISHc_063.jpg,Kalamazoo_Austin_FISHc_064.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Austin_FISHc_063.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Austin_FISHc_064.jpg,"duplicate
"
59966683,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Austin_FISHc_063.jpg,Kalamazoo_Austin_FISHc_064.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Austin_FISHc_063.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Austin_FISHc_064.jpg,"duplicate
"
58752621,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Austin_FISHc_065.jpg,Kalamazoo_Austin_FISHc_066.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Austin_FISHc_065.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Austin_FISHc_066.jpg,"duplicate
"
59966687,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Austin_FISHc_065.jpg,Kalamazoo_Austin_FISHc_066.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Austin_FISHc_065.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Austin_FISHc_066.jpg,"duplicate
"
58752622,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Austin_FISHc_067.jpg,Kalamazoo_Austin_FISHc_068.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Austin_FISHc_067.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Austin_FISHc_068.jpg,"duplicate
"
59966684,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Austin_FISHc_067.jpg,Kalamazoo_Austin_FISHc_068.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Austin_FISHc_067.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Austin_FISHc_068.jpg,"duplicate
"
58752623,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Austin_FISHc_069.jpg,Kalamazoo_Austin_FISHc_070.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Austin_FISHc_069.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Austin_FISHc_070.jpg,"duplicate
"
59966685,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Austin_FISHc_069.jpg,Kalamazoo_Austin_FISHc_070.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Austin_FISHc_069.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Austin_FISHc_070.jpg,"duplicate
"
58752627,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Austin_FISHc_071.jpg,Kalamazoo_Austin_FISHc_072.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Austin_FISHc_071.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Austin_FISHc_072.jpg,"duplicate
"
59966686,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Austin_FISHc_071.jpg,Kalamazoo_Austin_FISHc_072.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Austin_FISHc_071.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Austin_FISHc_072.jpg,"duplicate
"
58752626,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Austin_FISHc_073.jpg,Kalamazoo_Austin_FISHc_074.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Austin_FISHc_073.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Austin_FISHc_074.jpg,"duplicate
"
59966688,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Austin_FISHc_073.jpg,Kalamazoo_Austin_FISHc_074.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Austin_FISHc_073.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Austin_FISHc_074.jpg,"duplicate
"
58752624,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Austin_FISHc_075.jpg,Kalamazoo_Austin_FISHc_076.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Austin_FISHc_075.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Austin_FISHc_076.jpg,"duplicate
"
59966689,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Austin_FISHc_075.jpg,Kalamazoo_Austin_FISHc_076.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Austin_FISHc_075.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Austin_FISHc_076.jpg,"duplicate
"
58752625,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Austin_FISHc_077.jpg,Kalamazoo_Austin_FISHc_078.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Austin_FISHc_077.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Austin_FISHc_078.jpg,"duplicate
"
59966690,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Austin_FISHc_077.jpg,Kalamazoo_Austin_FISHc_078.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Austin_FISHc_077.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Austin_FISHc_078.jpg,"duplicate
"
58752628,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Austin_FISHc_079.jpg,Kalamazoo_Austin_FISHc_080.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Austin_FISHc_079.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Austin_FISHc_080.jpg,"duplicate
"
59966691,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Austin_FISHc_079.jpg,Kalamazoo_Austin_FISHc_080.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Austin_FISHc_079.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Austin_FISHc_080.jpg,"duplicate
"
58752630,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Austin_FISHc_081.jpg,Kalamazoo_Austin_FISHc_082.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Austin_FISHc_081.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Austin_FISHc_082.jpg,"duplicate
"
59966692,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Austin_FISHc_081.jpg,Kalamazoo_Austin_FISHc_082.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Austin_FISHc_081.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Austin_FISHc_082.jpg,"duplicate
"
58754958,17771,93243,SS1 - GROW Double - A First (p2),Kalamazoo_Austin_GROW_035.jpg,Kalamazoo_Austin_GROW_036.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalamazoo_Austin_GROW_035.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalamazoo_Austin_GROW_036.jpg,"duplicate
"
59962888,17771,94074,SS2 - GROW Double - A First,Kalamazoo_Austin_GROW_035.jpg,Kalamazoo_Austin_GROW_036.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_Austin_GROW_035.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_Austin_GROW_036.jpg,"duplicate
"
58754960,17771,93243,SS1 - GROW Double - A First (p2),Kalamazoo_Austin_GROW_049.jpg,Kalamazoo_Austin_GROW_050.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalamazoo_Austin_GROW_049.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalamazoo_Austin_GROW_050.jpg,"duplicate
"
59962889,17771,94074,SS2 - GROW Double - A First,Kalamazoo_Austin_GROW_049.jpg,Kalamazoo_Austin_GROW_050.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_Austin_GROW_049.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_Austin_GROW_050.jpg,"duplicate
"
58754962,17771,93243,SS1 - GROW Double - A First (p2),Kalamazoo_Austin_GROW_089.jpg,Kalamazoo_Austin_GROW_090.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalamazoo_Austin_GROW_089.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalamazoo_Austin_GROW_090.jpg,"duplicate
"
59962890,17771,94074,SS2 - GROW Double - A First,Kalamazoo_Austin_GROW_089.jpg,Kalamazoo_Austin_GROW_090.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_Austin_GROW_089.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_Austin_GROW_090.jpg,"duplicate
"
58754963,17771,93243,SS1 - GROW Double - A First (p2),Kalamazoo_Austin_GROW_091.jpg,Kalamazoo_Austin_GROW_092.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalamazoo_Austin_GROW_091.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalamazoo_Austin_GROW_092.jpg,"duplicate
"
59962891,17771,94074,SS2 - GROW Double - A First,Kalamazoo_Austin_GROW_091.jpg,Kalamazoo_Austin_GROW_092.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_Austin_GROW_091.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_Austin_GROW_092.jpg,"duplicate
"
58754964,17771,93243,SS1 - GROW Double - A First (p2),Kalamazoo_Austin_GROW_093.jpg,Kalamazoo_Austin_GROW_094.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalamazoo_Austin_GROW_093.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalamazoo_Austin_GROW_094.jpg,"duplicate
"
59962892,17771,94074,SS2 - GROW Double - A First,Kalamazoo_Austin_GROW_093.jpg,Kalamazoo_Austin_GROW_094.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_Austin_GROW_093.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_Austin_GROW_094.jpg,"duplicate
"
58643024,17771,93213,SS1 - LIMN Single,Kalamazoo_Austin_LIMN_031.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/LIMN/single/Kalamazoo_Austin_LIMN_031.jpg,NA,"duplicate
"
59692095,17771,93855,SS2 - LIMN Single,Kalamazoo_Austin_LIMN_031.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/LIMN/single/Kalamazoo_Austin_LIMN_031.jpg,NA,"duplicate
"
58687729,17771,93230,SS1 - SUMM Double - A First,Kalamazoo_Austin_SUMM_033.jpg,Kalamazoo_Austin_SUMM_034.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Austin_SUMM_033.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Austin_SUMM_034.jpg,correct double-sided card
59070861,17771,93396,SS2 - SUMM Double - A First,Kalamazoo_Austin_SUMM_033.jpg,Kalamazoo_Austin_SUMM_034.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kalamazoo_Austin_SUMM_034.jpg,NA,delete
58754965,17771,93243,SS1 - GROW Double - A First (p2),Kalamazoo_Barton_GROW_011.jpg,Kalamazoo_Barton_GROW_012.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalamazoo_Barton_GROW_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalamazoo_Barton_GROW_012.jpg,"duplicate
"
59962894,17771,94074,SS2 - GROW Double - A First,Kalamazoo_Barton_GROW_011.jpg,Kalamazoo_Barton_GROW_012.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_Barton_GROW_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_Barton_GROW_012.jpg,"duplicate
"
58687728,17771,93230,SS1 - SUMM Double - A First,Kalamazoo_Barton_SUMM_009.jpg,Kalamazoo_Barton_SUMM_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Barton_SUMM_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Barton_SUMM_010.jpg,correct double-sided card
59070862,17771,93396,SS2 - SUMM Double - A First,Kalamazoo_Barton_SUMM_009.jpg,Kalamazoo_Barton_SUMM_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kalamazoo_Barton_SUMM_010.jpg,NA,delete
58752629,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_BonnieCastle_FISHc_009.jpg,Kalamazoo_BonnieCastle_FISHc_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_BonnieCastle_FISHc_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_BonnieCastle_FISHc_010.jpg,"duplicate
"
59966694,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_BonnieCastle_FISHc_009.jpg,Kalamazoo_BonnieCastle_FISHc_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_BonnieCastle_FISHc_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_BonnieCastle_FISHc_010.jpg,"duplicate
"
58752632,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_BonnieCastle_FISHc_013.jpg,Kalamazoo_BonnieCastle_FISHc_014.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_BonnieCastle_FISHc_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_BonnieCastle_FISHc_014.jpg,"duplicate
"
59966696,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_BonnieCastle_FISHc_013.jpg,Kalamazoo_BonnieCastle_FISHc_014.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_BonnieCastle_FISHc_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_BonnieCastle_FISHc_014.jpg,"duplicate
"
58752634,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Dustin_FISHc_008.jpg,Kalamazoo_Dustin_FISHc_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Dustin_FISHc_008.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Dustin_FISHc_009.jpg,"duplicate
"
59966695,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Dustin_FISHc_008.jpg,Kalamazoo_Dustin_FISHc_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Dustin_FISHc_008.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Dustin_FISHc_009.jpg,"duplicate
"
58752633,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Dustin_FISHc_010.jpg,Kalamazoo_Dustin_FISHc_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Dustin_FISHc_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Dustin_FISHc_011.jpg,"duplicate
"
59966701,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Dustin_FISHc_010.jpg,Kalamazoo_Dustin_FISHc_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Dustin_FISHc_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Dustin_FISHc_011.jpg,"duplicate
"
