subject_id,front,back,species,abund,comments
58750485,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_144.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_145.jpg,walleyeyellowpikeperch,42,
58750486,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_150.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_151.jpg,walleyeyellowpikeperch,15,
58750487,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_152.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_153.jpg,walleyeyellowpikeperch,20,
58750488,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_146.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_147.jpg,walleyeyellowpikeperch,42,
58750489,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_148.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_149.jpg,walleyeyellowpikeperch,13,
58750494,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_166.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_167.jpg,walleyeyellowpikeperch,15,
58750497,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_168.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_169.jpg,walleyeyellowpikeperch,20,
58750502,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_180.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_181.jpg,walleyeyellowpikeperch,40,
58750504,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_182.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_183.jpg,walleyeyellowpikeperch,22,
58750506,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_186.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_187.jpg,walleyeyellowpikeperch,20,
