subject_id,front,back,species,abund,comments
59969996,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_HARDWOOD_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_HARDWOOD_FISHc_0003_2.jpeg,perchyellowperch,35,
59970006,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_HENDERSON_FISHc_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_HENDERSON_FISHc_0009_2.jpeg,perchyellowperch,26,
59970007,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_HENDERSON_FISHc_0010_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_HENDERSON_FISHc_0010_2.jpeg,perchyellowperch,16,
59970019,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_JEWETT_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_JEWETT_FISHc_0003_2.jpeg,perchyellowperch,20,
59970020,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_JEWETT_FISHc_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_JEWETT_FISHc_0005_2.jpeg,perchyellowperch,18,
59970021,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_JEWETT_FISHc_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_JEWETT_FISHc_0006_2.jpeg,perchyellowperch,14,
59970034,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_LAKEGEORGE_FISHc_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_LAKEGEORGE_FISHc_0007_2.jpeg,perchyellowperch,36,
59970036,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_BONDSFALLSRESER_FISHc_0004_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_BONDSFALLSRESER_FISHc_0004_2.jpg,perchyellowperch,65,
59970037,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_BONDSFALLSRESER_FISHc_0005_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_BONDSFALLSRESER_FISHc_0005_2.jpg,perchyellowperch,26,
59970041,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_BONDSFALLSRESER_FISHc_0008_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_BONDSFALLSRESER_FISHc_0008_2.jpg,perchyellowperch,113,
59970042,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_BONDSFALLSRESER_FISHc_0010_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_BONDSFALLSRESER_FISHc_0010_2.jpg,perchyellowperch,55,
59970043,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_BONDSFALLSRESER_FISHc_0012_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_BONDSFALLSRESER_FISHc_0012_2.jpg,perchyellowperch,40,
59970046,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_BONDSFALLSRESER_FISHc_0011_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_BONDSFALLSRESER_FISHc_0011_2.jpg,perchyellowperch,42,
59970051,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_BONDSFALLSRESER_FISHc_0019_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_BONDSFALLSRESER_FISHc_0019_2.jpg,perchyellowperch,20,
59970056,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COUNTYLINE_FISHc_0005_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COUNTYLINE_FISHc_0005_2.jpg,perchyellowperch,29,
