"subject_id","new_key","lakename","county","age_group","fish_count","length_min_mm","length_max_mm","length_mean_mm","begin_date_day","begin_date_month","begin_date_year","end_date_day","end_date_month","end_date_year","comment","url_front","url_back"
58642744,"41-209","DEAN","Kent",3,18,160,198,178,2,"May",1978,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Kent_Dean_GROW_003.jpg",NA
58642744,"41-209","DEAN","Kent",4,14,168,218,192,2,"May",1978,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Kent_Dean_GROW_003.jpg",NA
58642744,"41-209","DEAN","Kent",5,1,249,NA,249,2,"May",1978,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Kent_Dean_GROW_003.jpg",NA
58642749,"41-510","LIME","Kent",1,1,167,NA,167,14,"November",1978,22,"November",1978,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Kent_Lime_GROW_006.jpg",NA
58642767,"41-278","PINEISLANDBIG","Kent",2,1,193,NA,193,2,"October",1978,3,"October",1978,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Kent_PineIslandBig_GROW_003.jpg",NA
58642772,NA,NA,NA,5,3,175.26,190.5,180.34,15,"March",1980,NA,"March",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Kent_Versluis_GROW_002.jpg",NA
58642786,"42-33","LACLABELLE","Keweenaw",3,1,236.22,NA,236.22,6,"July",1995,8,"July",1995,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Keweenaw_LacLaBelle_GROW_20200313162155093_0002.jpeg",NA
58642807,"44-271","LONG","Lapeer",1,5,106.68,119.38,114.3,19,"July",1989,19,"July",1989,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Lapeer_Long8N_10E_S18_FISHc_002.jpg",NA
58642807,"44-271","LONG","Lapeer",2,10,142.24,175.26,152.4,19,"July",1989,19,"July",1989,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Lapeer_Long8N_10E_S18_FISHc_002.jpg",NA
58642807,"44-271","LONG","Lapeer",3,2,162.56,215.9,187.96,19,"July",1989,19,"July",1989,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Lapeer_Long8N_10E_S18_FISHc_002.jpg",NA
58642807,"44-271","LONG","Lapeer",4,1,266.7,NA,266.7,19,"July",1989,19,"July",1989,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Lapeer_Long8N_10E_S18_FISHc_002.jpg",NA
58642808,"47-252","CHEMUNG","Livingston",2,4,127,147.32,137.16,16,"April",1968,16,"April",1968,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Livingston_ChemungLake_GROW_007.jpg",NA
58642808,"47-252","CHEMUNG","Livingston",3,5,170.18,190.5,180.34,16,"April",1968,16,"April",1968,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Livingston_ChemungLake_GROW_007.jpg",NA
58642811,"47-486","INDIAN","Livingston",2,2,116.84,165.1,142.24,8,"June",1989,9,"June",1989,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Livingston_Indian_GROW_024.jpg",NA
58642811,"47-486","INDIAN","Livingston",3,4,160.02,210.82,175.26,8,"June",1989,9,"June",1989,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Livingston_Indian_GROW_024.jpg",NA
58642811,"47-486","INDIAN","Livingston",4,2,208.28,220.98,215.9,8,"June",1989,9,"June",1989,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Livingston_Indian_GROW_024.jpg",NA
58642811,"47-486","INDIAN","Livingston",5,2,274.32,276.86,276.86,8,"June",1989,9,"June",1989,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Livingston_Indian_GROW_024.jpg",NA
59688100,"50-175","STONYCREEKIMPOUNDMENT","Macomb",0,18,76.2,106.68,88.9,5,"October",1988,7,"October",1988,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Macomb_StonyCreekImpoundment_GROW_028.jpg",NA
59688100,"50-175","STONYCREEKIMPOUNDMENT","Macomb",1,37,139.7,157.48,149.86,5,"October",1988,7,"October",1988,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Macomb_StonyCreekImpoundment_GROW_028.jpg",NA
59688100,"50-175","STONYCREEKIMPOUNDMENT","Macomb",2,13,152.4,236.22,185.42,5,"October",1988,7,"October",1988,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Macomb_StonyCreekImpoundment_GROW_028.jpg",NA
59688100,"50-175","STONYCREEKIMPOUNDMENT","Macomb",3,15,193.04,289.56,228.6,5,"October",1988,7,"October",1988,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Macomb_StonyCreekImpoundment_GROW_028.jpg",NA
59688100,"50-175","STONYCREEKIMPOUNDMENT","Macomb",4,23,203.2,322.58,236.22,5,"October",1988,7,"October",1988,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Macomb_StonyCreekImpoundment_GROW_028.jpg",NA
59688100,"50-175","STONYCREEKIMPOUNDMENT","Macomb",5,4,254,297.18,276.86,5,"October",1988,7,"October",1988,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Macomb_StonyCreekImpoundment_GROW_028.jpg",NA
59688100,"50-175","STONYCREEKIMPOUNDMENT","Macomb",6,1,279.4,NA,279.4,5,"October",1988,7,"October",1988,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Macomb_StonyCreekImpoundment_GROW_028.jpg",NA
59688100,"50-175","STONYCREEKIMPOUNDMENT","Macomb",7,1,330.2,NA,330.2,5,"October",1988,7,"October",1988,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Macomb_StonyCreekImpoundment_GROW_028.jpg",NA
59688111,"52-1807","GREENWOODRESERVOIR","Marquette",1,7,76.2,104.14,91.44,6,"July",1978,11,"July",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_GreenwoodReservoir_GROW_001.jpg",NA
59688111,"52-1807","GREENWOODRESERVOIR","Marquette",3,9,167.64,213.36,187.96,6,"July",1978,11,"July",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_GreenwoodReservoir_GROW_001.jpg",NA
59688111,"52-1807","GREENWOODRESERVOIR","Marquette",4,3,198.12,215.9,205.74,6,"July",1978,11,"July",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_GreenwoodReservoir_GROW_001.jpg",NA
59688138,"54-51","ROUND","Mecosta",4,1,281.94,NA,281.94,16,"April",1991,NA,"April",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Mecosta_Round_GROW_034.jpg",NA
59688083,"61-145","BROWNS","MUSKEGON",1,2,147.32,157.48,152.4,15,"October",1985,15,"October",1985,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/MUSKEGON_BROWNS_GROW_0002.jpeg",NA
59688140,"62-106","BROOKS","NEWAYGO",1,1,111.76,NA,111.76,16,"September",1986,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/NEWAYGO_BROOKS_GROW_0002.jpeg",NA
59688140,"62-106","BROOKS","NEWAYGO",2,14,154.94,180.34,170.18,16,"September",1986,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/NEWAYGO_BROOKS_GROW_0002.jpeg",NA
59688140,"62-106","BROOKS","NEWAYGO",3,6,182.88,195.58,187.96,16,"September",1986,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/NEWAYGO_BROOKS_GROW_0002.jpeg",NA
