subject_id,orig_subject_id,task,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,data,column_name,url_front,url_back,
72070904,58746292,T4,"[['8.0', '8.0', '8.0'], ['', '', '(3.5'], ['', '', 'oz)']]",3,1.666666667,8.0 (3.5 oz),8,First row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Crooked_GROW_018.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Crooked_GROW_017.jpeg,
72070904,58746292,T10,"[['9.0', '9.0', '9.0'], ['', '', '(5.5'], ['', '', 'oz)']]",3,1.666666667,9.0 (5.5 oz),9,Second row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Crooked_GROW_018.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Crooked_GROW_017.jpeg,
72070907,58746245,T4,"[['5.3', '10.6']]",2,1,5.3,NA,First row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Indian_GROW_008.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Indian_GROW_007.jpeg,
72070907,58746245,T14,[['10']],1,1,10,NA,Third row Number of Fish,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Indian_GROW_008.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Indian_GROW_007.jpeg,
72070907,58746245,T15,[['7.0-8.8']],1,1,7.0-8.8,NA,Third row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Indian_GROW_008.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Indian_GROW_007.jpeg,
72070907,58746245,T16,[['8.1']],1,1,8.1,NA,Third row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Indian_GROW_008.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Indian_GROW_007.jpeg,
72070908,58746240,T3,"[['260-', '260-261', '260-261'], ['261', '', '']]",3,1.5,260-261 261,260-261,First row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Indian_GROW_126.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Indian_GROW_125.jpeg,
72070911,58746228,T3,"[['6.0-7.2', '6.0-7.2', '6.0-'], ['', '', '7.2']]",3,1.5,6.0-7.2 7.2,6.0-7.2,First row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Leg_GROW_100.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Leg_GROW_099.jpeg,
72070911,58746228,T4,"[['6.6', '6.6', '6.6'], ['', '', '(2.1'], ['', '', 'oz)']]",3,1.666666667,6.6 (2.1 oz),6.6,First row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Leg_GROW_100.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Leg_GROW_099.jpeg,
72070911,58746228,T10,"[['8.3', '8.3', '8.3'], ['', '', '(1.3'], ['', '', 'oz)']]",3,1.666666667,8.3 (1.3 oz),8.3,Second row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Leg_GROW_100.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Leg_GROW_099.jpeg,
72070911,58746228,T16,"[['10.0', '10.0', '10.0'], ['', '', '(8.2'], ['', '', 'oz)']]",3,1.666666667,10.0 (8.2 oz),10,Third row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Leg_GROW_100.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Leg_GROW_099.jpeg,
72070911,58746228,T22,"[['10.2', '10.2', '10.2'], ['', '', '(8.3'], ['', '', 'oz)']]",3,1.666666667,10.2 (8.3 oz),10.2,Fourth row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Leg_GROW_100.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Leg_GROW_099.jpeg,
72070914,58746221,T3,[['8.4']],1,1,8.4,NA,First row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBass_GROW_028.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBass_GROW_027.jpeg,
72070914,58746221,T9,[['11.7']],1,1,11.7,NA,Second row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBass_GROW_028.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBass_GROW_027.jpeg,
72070918,58746164,T4,"[['13.2', '13.2', '13.2(1#4.0'], ['', '', 'oz.)']]",3,1.5,13.2 oz.),13.2,First row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Stueben_GROW_038.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Stueben_GROW_037.jpeg,
72070926,58746124,T9,[['12.2']],1,1,12.2,NA,Second row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Leidy_GROW_024.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Leidy_GROW_023.jpeg,
72070927,58746121,T15,"[['7.7-10.2', '9.2']]",2,1,7.7-10.2,NA,Third row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Leidy_GROW_032.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Leidy_GROW_031.jpeg,
72070942,58746100,T15,"[['9.0', '---']]",2,1,9,NA,Third row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Tuscola_Murphy_GROW_025.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Tuscola_Murphy_GROW_024.jpeg,
72070942,58746100,T21,"[['13.0', '---']]",2,1,13,NA,Fourth row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Tuscola_Murphy_GROW_025.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Tuscola_Murphy_GROW_024.jpeg,
72070959,58746048,T3,[['5.3-5.8']],1,1,5.3-5.8,NA,First row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_029.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_028.jpeg,
72070991,61362149,T20,[['5']],1,1,5,NA,Fourth row Number of Fish,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WASHTENAW_FORD_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WASHTENAW_FORD_GROW_0002_2.jpeg,
72070991,61362149,T21,[['8.1-8.3']],1,1,8.1-8.3,NA,Fourth row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WASHTENAW_FORD_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WASHTENAW_FORD_GROW_0002_2.jpeg,
72070991,61362149,T22,[['8.1']],1,1,8.1,NA,Fourth row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WASHTENAW_FORD_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WASHTENAW_FORD_GROW_0002_2.jpeg,
72070991,61362149,T26,[['1']],1,1,1,NA,5th row Number of Fish,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WASHTENAW_FORD_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WASHTENAW_FORD_GROW_0002_2.jpeg,
72070991,61362149,T28,[['8.2']],1,1,8.2,NA,5th row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WASHTENAW_FORD_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WASHTENAW_FORD_GROW_0002_2.jpeg,
72070997,61362152,T15,"[['8', '8.0-8.0']]",2,1,8,8.0-8.0,Third row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WASHTENAW_FOURMILE_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WASHTENAW_FOURMILE_GROW_0004_2.jpeg,
72070997,61362152,T16,"[['8', '8.0']]",2,1,8,8,Third row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WASHTENAW_FOURMILE_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WASHTENAW_FOURMILE_GROW_0004_2.jpeg,
72070997,61362152,T21,"[['10.5', '10.5-10.5']]",2,1,10.5,10.5-10.5,Fourth row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WASHTENAW_FOURMILE_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WASHTENAW_FOURMILE_GROW_0004_2.jpeg,
72071017,58755314,T15,[['8.6']],1,1,8.6,NA,Third row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Mill_GROW_20200225140104865_0051.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Mill_GROW_20200225140104865_0052.jpg,
72071017,58755314,T21,[['8.9']],1,1,8.9,NA,Fourth row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Mill_GROW_20200225140104865_0051.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Mill_GROW_20200225140104865_0052.jpg,
72071023,61362187,T9,[['6']],1,1,6,NA,Second row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WASHTENAW_PORTAGELITTLE_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WASHTENAW_PORTAGELITTLE_GROW_0002_2.jpeg,
72071034,61362212,T26,[['1']],1,1,1,NA,5th row Number of Fish,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WEXFORD_CADILLAC_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WEXFORD_CADILLAC_GROW_0002_2.jpeg,
72071034,61362212,T27,[['10.0']],1,1,10,NA,5th row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WEXFORD_CADILLAC_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WEXFORD_CADILLAC_GROW_0002_2.jpeg,
72071034,61362212,T28,[['10.0']],1,1,10,NA,5th row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WEXFORD_CADILLAC_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WEXFORD_CADILLAC_GROW_0002_2.jpeg,
72071040,61362225,T21,[['10.5']],1,1,10.5,NA,Fourth row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WEXFORD_STONELEDGE_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WEXFORD_STONELEDGE_GROW_0001_2.jpeg,
72071040,61362225,T27,[['11.4']],1,1,11.4,NA,5th row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WEXFORD_STONELEDGE_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WEXFORD_STONELEDGE_GROW_0001_2.jpeg,
