subject_id,metadata,filename,T6,T8,T9,T10,T12,county,lakename,TR,matching,new key,Notes
58642616,"{""id"":""Alcona_NorthHoist_GROW_Doc0622.jpg"",""#image"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Alcona_NorthHoist_GROW_Doc0622.jpg""}",Alcona_NorthHoist_GROW_Doc0622.jpg,7-2-85,26N,5E,13,"Sendek, Biddick",Alcona,HOIST NORTH,T26NR5E,HOIST  Alcona T26NR5E,1-57,
59687969,"{""id"":""ALCONA_NORTHHOIST_GROW_0001.jpeg"",""#image_url"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/ALCONA_NORTHHOIST_GROW_0001.jpeg""}",ALCONA_NORTHHOIST_GROW_0001.jpeg,,26N,5E,13,"Sendek, Biddick B. Kent",ALCONA,HOIST NORTH,T26NR5E,HOIST  Alcona T26NR5E,1-57,
59687970,"{""id"":""ALCONA_NORTHHOIST_GROW_0003.jpeg"",""#image_url"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/ALCONA_NORTHHOIST_GROW_0003.jpeg""}",ALCONA_NORTHHOIST_GROW_0003.jpeg,,26N,5E,13,"Kent, Sendek",ALCONA,HOIST NORTH,T26NR5E,HOIST  Alcona T26NR5E,1-57,
59962282,"{""id"":""ALCONA_NORTHHOIST_GROW_0002_1.jpeg_ALCONA_NORTHHOIST_GROW_0002_2.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_NORTHHOIST_GROW_0002_1.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_NORTHHOIST_GROW_0002_2.jpeg""}",ALCONA_NORTHHOIST_GROW_0002_1.jpeg_ALCONA_NORTHHOIST_GROW_0002_2.jpeg,,26N,5E,13,Hubell Kent,ALCONA,HOIST NORTH,T26NR5E,HOIST  Alcona T26NR5E,1-57,
59962284,"{""id"":""ALCONA_NORTHHOIST_GROW_0004_1.jpeg_ALCONA_NORTHHOIST_GROW_0004_2.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_NORTHHOIST_GROW_0004_1.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_NORTHHOIST_GROW_0004_2.jpeg""}",ALCONA_NORTHHOIST_GROW_0004_1.jpeg_ALCONA_NORTHHOIST_GROW_0004_2.jpeg,1/12/82,26N,5E,13,Schnicke & M.J. H-B Kent,ALCONA,HOIST NORTH,T26NR5E,HOIST  Alcona T26NR5E,1-57,
58642618,"{""id"":""Alcona_SouthHoist_GROW_Doc0630.jpg"",""#image"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Alcona_SouthHoist_GROW_Doc0630.jpg""}",Alcona_SouthHoist_GROW_Doc0630.jpg,,26N,5E,13,"Sendek, & Biddick",Alcona,HOIST SOUTH,T26NR5E,HOIST  Alcona T26NR5E,1-57,
59687973,"{""id"":""ALCONA_SOUTHHOIST_GROW_0001.jpeg"",""#image_url"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/ALCONA_SOUTHHOIST_GROW_0001.jpeg""}",ALCONA_SOUTHHOIST_GROW_0001.jpeg,-85,26N,5E,13,"Sendek, Biddick B. Kent",ALCONA,HOIST SOUTH,T26NR5E,HOIST  Alcona T26NR5E,1-57,
59687976,"{""id"":""ALCONA_SOUTHHOIST_GROW_0005.jpeg"",""#image_url"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/ALCONA_SOUTHHOIST_GROW_0005.jpeg""}",ALCONA_SOUTHHOIST_GROW_0005.jpeg,,25N,5E,1,USFS,ALCONA,HOIST SOUTH,T25NR5E,HOIST  Alcona T26NR5E,1-57,
59962288,"{""id"":""ALCONA_SOUTHHOIST_GROW_0002_1.jpeg_ALCONA_SOUTHHOIST_GROW_0002_2.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_SOUTHHOIST_GROW_0002_1.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_SOUTHHOIST_GROW_0002_2.jpeg""}",ALCONA_SOUTHHOIST_GROW_0002_1.jpeg_ALCONA_SOUTHHOIST_GROW_0002_2.jpeg,,26N,5E,13,"Beth Gardner Ed Smiddy, Gerald Casey",ALCONA,HOIST SOUTH,T26NR5E,HOIST  Alcona T26NR5E,1-57,
59962289,"{""id"":""ALCONA_SOUTHHOIST_GROW_0003_1.jpeg_ALCONA_SOUTHHOIST_GROW_0003_2.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_SOUTHHOIST_GROW_0003_1.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_SOUTHHOIST_GROW_0003_2.jpeg""}",ALCONA_SOUTHHOIST_GROW_0003_1.jpeg_ALCONA_SOUTHHOIST_GROW_0003_2.jpeg,,26N,5E,1,A. Hubbell,ALCONA,HOIST SOUTH,T26NR5E,HOIST  Alcona T26NR5E,1-57,
59962290,"{""id"":""ALCONA_SOUTHHOIST_GROW_0004_1.jpeg_ALCONA_SOUTHHOIST_GROW_0004_2.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_SOUTHHOIST_GROW_0004_1.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_SOUTHHOIST_GROW_0004_2.jpeg""}",ALCONA_SOUTHHOIST_GROW_0004_1.jpeg_ALCONA_SOUTHHOIST_GROW_0004_2.jpeg,,25N,5E,1,Casey,ALCONA,HOIST SOUTH,T25NR5E,HOIST  Alcona T26NR5E,1-57,
58642607,"{""id"":""Alcona_Horseshoe_GROW_Doc0672.jpg"",""#image"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Alcona_Horseshoe_GROW_Doc0672.jpg""}",Alcona_Horseshoe_GROW_Doc0672.jpg,,26N,5E,36,"MacAuinchey, Orupido, Wiersma",Alcona,HORSESHOE,T26NR5E,HORSESHOE  Alcona T26NR5E,1-67,
58642609,"{""id"":""Alcona_Horseshoe_GROW_Doc0673.jpg"",""#image"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Alcona_Horseshoe_GROW_Doc0673.jpg""}",Alcona_Horseshoe_GROW_Doc0673.jpg,,26N,5E,36,USFS,Alcona,HORSESHOE,T26NR5E,HORSESHOE  Alcona T26NR5E,1-67,
59070582,"{""id"":""ALCONA_HORSESHOE_SUMM_0001_1.jpeg_ALCONA_HORSESHOE_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALCONA_HORSESHOE_SUMM_0001_2.jpeg""}",ALCONA_HORSESHOE_SUMM_0001_1.jpeg_ALCONA_HORSESHOE_SUMM_0001_2.jpeg,,26N,"5,6E 6E","31,36 36",F. F. Hooper,ALCONA,HORSESHOE,T26NR5E,HORSESHOE  Alcona T26NR5E,1-67,
59106843,"{""id"":""Alcona_Horseshoe_SUMM_Doc0667.jpg_Alcona_Horseshoe_SUMM_Doc0666.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Alcona_Horseshoe_SUMM_Doc0667.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Alcona_Horseshoe_SUMM_Doc0666.jpg""}",Alcona_Horseshoe_SUMM_Doc0667.jpg_Alcona_Horseshoe_SUMM_Doc0666.jpg,,26N,"5, 6E","31, 36",F. F. Hooper,Alcona,HORSESHOE,T26NR5E,HORSESHOE  Alcona T26NR5E,1-67,
59687963,"{""id"":""ALCONA_HORSESHOE_GROW_0003.jpeg"",""#image_url"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/ALCONA_HORSESHOE_GROW_0003.jpeg""}",ALCONA_HORSESHOE_GROW_0003.jpeg,,26N,"5,6E 6 E","31,36 36 (15.6 acres)",Bill Erber,ALCONA,HORSESHOE,T26NR5E,HORSESHOE  Alcona T26NR5E,1-67,
59687967,"{""id"":""ALCONA_HORSESHOE_GROW_0001.jpeg"",""#image_url"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/ALCONA_HORSESHOE_GROW_0001.jpeg""}",ALCONA_HORSESHOE_GROW_0001.jpeg,,26N,5E,36,USFS,ALCONA,HORSESHOE,T26NR5E,HORSESHOE  Alcona T26NR5E,1-67,
59962258,"{""id"":""ALCONA_HORSESHOE_GROW_0002_1.jpeg_ALCONA_HORSESHOE_GROW_0002_2.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_HORSESHOE_GROW_0002_1.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_HORSESHOE_GROW_0002_2.jpeg""}",ALCONA_HORSESHOE_GROW_0002_1.jpeg_ALCONA_HORSESHOE_GROW_0002_2.jpeg,,26N,5E,36,"MacAuinchey, Orupido, Wiersma",ALCONA,HORSESHOE,T26NR5E,HORSESHOE  Alcona T26NR5E,1-67,
58642612,"{""id"":""Alcona_Howonan_GROW_Doc0639.jpg"",""#image"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Alcona_Howonan_GROW_Doc0639.jpg""}",Alcona_Howonan_GROW_Doc0639.jpg,,25N,5E,1,Casey,Alcona,HOWONAN,T25NR5E,HONAWAN  Alcona T25NR5E,1-1,
58642611,"{""id"":""Alcona_Hubbard_GROW_Doc0991.jpg"",""#image"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Alcona_Hubbard_GROW_Doc0991.jpg""}",Alcona_Hubbard_GROW_Doc0991.jpg,,28N,7E,Many,J. Fenske B. Kent,Alcona,HUBBARD,T28NR7E,HUBBARD  Alcona T27NR7E,1-165,
58642613,"{""id"":""Alcona_Hubbard_GROW_Doc1001.jpg"",""#image"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Alcona_Hubbard_GROW_Doc1001.jpg""}",Alcona_Hubbard_GROW_Doc1001.jpg,,28N,7E,Many,"Larkins, & Wininger",Alcona,HUBBARD,T28NR7E,HUBBARD  Alcona T27NR7E,1-165,
58642614,"{""id"":""Alcona_Hubbard_GROW_Doc0992.jpg"",""#image"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Alcona_Hubbard_GROW_Doc0992.jpg""}",Alcona_Hubbard_GROW_Doc0992.jpg,-84 8-9-84,27-28N,7E,several,"Fenske / Casey, Kent",Alcona,HUBBARD,T27NR7E,HUBBARD  Alcona T27NR7E,1-165,
58643103,"{""id"":""Alcona_Hubbard_SUMM_Doc1180.jpg"",""#image"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/single/Alcona_Hubbard_SUMM_Doc1180.jpg""}",Alcona_Hubbard_SUMM_Doc1180.jpg,1926,28N,7E,,,Alcona,HUBBARD,T28NR7E,HUBBARD  Alcona T27NR7E,1-165,
58643104,"{""id"":""Alcona_Hubbard_SUMM_Doc1183.jpg"",""#image"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/single/Alcona_Hubbard_SUMM_Doc1183.jpg""}",Alcona_Hubbard_SUMM_Doc1183.jpg,,28N 17E,7E,,T. H. Langlois,Alcona,HUBBARD,T28NR7E,HUBBARD  Alcona T27NR7E,1-165,
58687245,"{""id"":""Alcona_Hubbard_SUMM_Doc0816.jpg_Alcona_Hubbard_SUMM_Doc0817.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alcona_Hubbard_SUMM_Doc0816.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alcona_Hubbard_SUMM_Doc0817.jpg""}",Alcona_Hubbard_SUMM_Doc0816.jpg_Alcona_Hubbard_SUMM_Doc0817.jpg,"Aug. 26-Sept. 7, 1942","27, 28N","7, 8E","1-3, 3, 4, 9, 10, 12-16, 21-27, 34-35, 19, 19-30","R.D. D. Van Deusen, Pat Galvin, Stanley Lievense, and L.E. E. Perry",Alcona,HUBBARD,T27NR7E,HUBBARD  Alcona T27NR7E,1-165,
58687246,"{""id"":""Alcona_Hubbard_SUMM_Doc1181.jpg_Alcona_Hubbard_SUMM_Doc1182.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alcona_Hubbard_SUMM_Doc1181.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alcona_Hubbard_SUMM_Doc1182.jpg""}",Alcona_Hubbard_SUMM_Doc1181.jpg_Alcona_Hubbard_SUMM_Doc1182.jpg,,28N,7E,Caledonia,,Alcona,HUBBARD,T28NR7E,HUBBARD  Alcona T27NR7E,1-165,
58687248,"{""id"":""Alcona_Hubbard_SUMM_20200129141656326_0001.jpg_Alcona_Hubbard_SUMM_20200129141656326_0002.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alcona_Hubbard_SUMM_20200129141656326_0001.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alcona_Hubbard_SUMM_20200129141656326_0002.jpg""}",Alcona_Hubbard_SUMM_20200129141656326_0001.jpg_Alcona_Hubbard_SUMM_20200129141656326_0002.jpg,,"27, N, 28N N","7, E, 8 E","1-3, 2, 3, 4, 9, 10, 12-16, 21-27, 34-36, 19, 30","R. D. Van Deusen, Pat Galvin, Stanley Lievense, and L. E. Perry",Alcona,HUBBARD,T27NR7E,HUBBARD  Alcona T27NR7E,1-165,
59070443,"{""id"":""ALCONA_HUBBARD_SUMM_0004.jpeg"",""#IMAGE_URL"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/ALCONA_HUBBARD_SUMM_0004.jpeg""}",ALCONA_HUBBARD_SUMM_0004.jpeg,"April, 1926","28N 7E, Caledonia",7E,,"J. Metzelaar, T. H. Langlois",ALCONA,HUBBARD,T28NR7E,HUBBARD  Alcona T27NR7E,1-165,
59070444,"{""id"":""ALCONA_HUBBARD_SUMM_0003.jpeg"",""#IMAGE_URL"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/ALCONA_HUBBARD_SUMM_0003.jpeg""}",ALCONA_HUBBARD_SUMM_0003.jpeg,1926,28N,7E,,,ALCONA,HUBBARD,T28NR7E,HUBBARD  Alcona T27NR7E,1-165,
59070445,"{""id"":""ALCONA_HUBBARD_SUMM_0002.jpeg"",""#IMAGE_URL"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/ALCONA_HUBBARD_SUMM_0002.jpeg""}",ALCONA_HUBBARD_SUMM_0002.jpeg,,28N,7E,,,ALCONA,HUBBARD,T28NR7E,HUBBARD  Alcona T27NR7E,1-165,
59070448,"{""id"":""ALCONA_HUBBARD_SUMM_0005.jpeg"",""#IMAGE_URL"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/ALCONA_HUBBARD_SUMM_0005.jpeg""}",ALCONA_HUBBARD_SUMM_0005.jpeg,,28N,7E,,,ALCONA,HUBBARD,T28NR7E,HUBBARD  Alcona T27NR7E,1-165,
59687965,"{""id"":""ALCONA_HUBBARD_GROW_0006.jpeg"",""#image_url"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/ALCONA_HUBBARD_GROW_0006.jpeg""}",ALCONA_HUBBARD_GROW_0006.jpeg,,28N,7E,Many,J. Fenske B. Kent,ALCONA,HUBBARD,T28NR7E,HUBBARD  Alcona T27NR7E,1-165,
59687968,"{""id"":""ALCONA_HUBBARD_GROW_0007.jpeg"",""#image_url"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/ALCONA_HUBBARD_GROW_0007.jpeg""}",ALCONA_HUBBARD_GROW_0007.jpeg,,28N,7E,Many,"G. Casey, S. Sendek, B. Kent",ALCONA,HUBBARD,T28NR7E,HUBBARD  Alcona T27NR7E,1-165,
59687972,"{""id"":""ALCONA_HUBBARD_GROW_0005.jpeg"",""#image_url"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/ALCONA_HUBBARD_GROW_0005.jpeg""}",ALCONA_HUBBARD_GROW_0005.jpeg,-84,27-28N,7E,several,Fenske/Casey / Casey,ALCONA,HUBBARD,T27NR7E,HUBBARD  Alcona T27NR7E,1-165,
59962259,"{""id"":""ALCONA_HUBBARD_GROW_0001_1.jpeg_ALCONA_HUBBARD_GROW_0001_2.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_HUBBARD_GROW_0001_1.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_HUBBARD_GROW_0001_2.jpeg""}",ALCONA_HUBBARD_GROW_0001_1.jpeg_ALCONA_HUBBARD_GROW_0001_2.jpeg,02-04-92,27/28N 28N,7/8E 8E,Many,"E. Casey, K. Kruger, M. Phillips, E. Smiddy; K. Kruger",ALCONA,HUBBARD,T27NR7E,HUBBARD  Alcona T27NR7E,1-165,
59962260,"{""id"":""ALCONA_HUBBARD_GROW_0002_1.jpeg_ALCONA_HUBBARD_GROW_0002_2.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_HUBBARD_GROW_0002_1.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_HUBBARD_GROW_0002_2.jpeg""}",ALCONA_HUBBARD_GROW_0002_1.jpeg_ALCONA_HUBBARD_GROW_0002_2.jpeg,01-09-91,"26,27N 27N","7,8E 8E",Many,"E. Smiddy, M. Phillips, K. Kruger, K. Reed",ALCONA,HUBBARD,T26NR7E,HUBBARD  Alcona T27NR7E,1-165,
59962261,"{""id"":""ALCONA_HUBBARD_GROW_0003_1.jpeg_ALCONA_HUBBARD_GROW_0003_2.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_HUBBARD_GROW_0003_1.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_HUBBARD_GROW_0003_2.jpeg""}",ALCONA_HUBBARD_GROW_0003_1.jpeg_ALCONA_HUBBARD_GROW_0003_2.jpeg,,28N,7E,Many,Larkins & Wininger,ALCONA,HUBBARD,T28NR7E,HUBBARD  Alcona T27NR7E,1-165,
59962262,"{""id"":""ALCONA_HUBBARD_GROW_0004_1.jpeg_ALCONA_HUBBARD_GROW_0004_2.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_HUBBARD_GROW_0004_1.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_HUBBARD_GROW_0004_2.jpeg""}",ALCONA_HUBBARD_GROW_0004_1.jpeg_ALCONA_HUBBARD_GROW_0004_2.jpeg,,28N,7E,many,Larkins & Wininger,ALCONA,HUBBARD,T28NR7E,HUBBARD  Alcona T27NR7E,1-165,
59962263,"{""id"":""ALCONA_HUBBARD_GROW_0008_1.jpeg_ALCONA_HUBBARD_GROW_0008_2.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_HUBBARD_GROW_0008_1.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_HUBBARD_GROW_0008_2.jpeg""}",ALCONA_HUBBARD_GROW_0008_1.jpeg_ALCONA_HUBBARD_GROW_0008_2.jpeg,3/21/90,"27, 27-26N",7-8E 8E,Many,"Crew, Ed Smiddy, Gerald Casey",ALCONA,HUBBARD,T27NR7E,HUBBARD  Alcona T27NR7E,1-165,
59962264,"{""id"":""ALCONA_HUBBARD_GROW_0009_1.jpeg_ALCONA_HUBBARD_GROW_0009_2.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_HUBBARD_GROW_0009_1.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_HUBBARD_GROW_0009_2.jpeg""}",ALCONA_HUBBARD_GROW_0009_1.jpeg_ALCONA_HUBBARD_GROW_0009_2.jpeg,,"27, 28N","7, 8E",Many,B. L. Jacob,ALCONA,HUBBARD,T27NR7E,HUBBARD  Alcona T27NR7E,1-165,
59962265,"{""id"":""ALCONA_HUBBARD_GROW_0010_1.jpeg_ALCONA_HUBBARD_GROW_0010_2.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_HUBBARD_GROW_0010_1.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_HUBBARD_GROW_0010_2.jpeg""}",ALCONA_HUBBARD_GROW_0010_1.jpeg_ALCONA_HUBBARD_GROW_0010_2.jpeg,11/29/62,"27,28N","7,8E",many,P. W. Laarman,ALCONA,HUBBARD,T27NR7E,HUBBARD  Alcona T27NR7E,1-165,
59070580,"{""id"":""ALCONA_HUNTER_SUMM_0001_1.jpeg_ALCONA_HUNTER_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALCONA_HUNTER_SUMM_0001_2.jpeg""}",ALCONA_HUNTER_SUMM_0001_1.jpeg_ALCONA_HUNTER_SUMM_0001_2.jpeg,,25N,6E,"16,21 21",j.h. H. claridge,ALCONA,HUNTER,T25NR6E,HUNTERS  Alcona T25NR6E,1-22,
59106842,"{""id"":""Alcona_Hunter_SUMM_Doc1195.jpg_Alcona_Hunter_SUMM_Doc1194.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Alcona_Hunter_SUMM_Doc1195.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Alcona_Hunter_SUMM_Doc1194.jpg""}",Alcona_Hunter_SUMM_Doc1195.jpg_Alcona_Hunter_SUMM_Doc1194.jpg,,25N,6E,"16,21 21",J.H. H. Claridge,Alcona,HUNTER,T25NR6E,HUNTERS  Alcona T25NR6E,1-22,
59070586,"{""id"":""ALCONA_NORTHINDIAN_SUMM_0001_1.jpeg_ALCONA_NORTHINDIAN_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALCONA_NORTHINDIAN_SUMM_0001_2.jpeg""}",ALCONA_NORTHINDIAN_SUMM_0001_1.jpeg_ALCONA_NORTHINDIAN_SUMM_0001_2.jpeg,,25N,6E,"10, 11",J. H. Claridge,ALCONA,INDIAN NORTH,T25NR6E,INDIANNORTH  Alcona T25NR6E,1-17,
59106841,"{""id"":""Alcona_NorthIndian_SUMM_Doc1218.jpg_Alcona_NorthIndian_SUMM_Doc1217.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Alcona_NorthIndian_SUMM_Doc1218.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Alcona_NorthIndian_SUMM_Doc1217.jpg""}",Alcona_NorthIndian_SUMM_Doc1218.jpg_Alcona_NorthIndian_SUMM_Doc1217.jpg,,25N,6E,"10,11 11",J. H. Claridge,Alcona,INDIAN NORTH,T25NR6E,INDIANNORTH  Alcona T25NR6E,1-17,
59070590,"{""id"":""ALCONA_SOUTHINDIAN_SUMM_0001_1.jpeg_ALCONA_SOUTHINDIAN_SUMM_0001_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALCONA_SOUTHINDIAN_SUMM_0001_2.jpeg""}",ALCONA_SOUTHINDIAN_SUMM_0001_1.jpeg_ALCONA_SOUTHINDIAN_SUMM_0001_2.jpeg,,25N,6E,"14, 15","Mr. Rickel, J. H. Claridge",ALCONA,INDIAN SOUTH,T25NR6E,INDIANSOUTH  Alcona T25NR6E,1-19,
59106839,"{""id"":""Alcona_SouthIndian_SUMM_Doc1228.jpg_Alcona_SouthIndian_SUMM_Doc1227.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Alcona_SouthIndian_SUMM_Doc1228.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Alcona_SouthIndian_SUMM_Doc1227.jpg""}",Alcona_SouthIndian_SUMM_Doc1228.jpg_Alcona_SouthIndian_SUMM_Doc1227.jpg,,25N N,6E E,"14, 15",J. E. J.H. Claridge,Alcona,INDIAN SOUTH,T25NR6E,INDIANSOUTH  Alcona T25NR6E,1-19,
58687244,"{""id"":""Alcona_Jewell_SUMM_20200129142627943_0001.jpg_Alcona_Jewell_SUMM_20200129142627943_0002.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alcona_Jewell_SUMM_20200129142627943_0001.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alcona_Jewell_SUMM_20200129142627943_0002.jpg""}",Alcona_Jewell_SUMM_20200129142627943_0001.jpg_Alcona_Jewell_SUMM_20200129142627943_0002.jpg,,26N N.,7E E.,"4,5 5, 32, 33",F.P. P.,Alcona,JEWELL,T26NR7E,JEWELL  Alcona T26NR7E,1-99,
59962266,"{""id"":""ALCONA_JEWELL_GROW_0002_1.jpeg_ALCONA_JEWELL_GROW_0002_2.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_JEWELL_GROW_0002_1.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_JEWELL_GROW_0002_2.jpeg""}",ALCONA_JEWELL_GROW_0002_1.jpeg_ALCONA_JEWELL_GROW_0002_2.jpeg,Date Prepared: 1-19-94,26N,7E,"4,5 5",Beth Gardner Gerald Casey,ALCONA,JEWELL,T26NR7E,JEWELL  Alcona T26NR7E,1-99,
59962267,"{""id"":""ALCONA_JEWELL_GROW_0001_1.jpeg_ALCONA_JEWELL_GROW_0001_2.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_JEWELL_GROW_0001_1.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_JEWELL_GROW_0001_2.jpeg""}",ALCONA_JEWELL_GROW_0001_1.jpeg_ALCONA_JEWELL_GROW_0001_2.jpeg,,26N,7E,"4, 5 USFS, D-7, D-7 Grayling","Beth Gardner Ed Smiddy, Gerald Casey",ALCONA,JEWELL,T26NR7E,JEWELL  Alcona T26NR7E,1-99,
