"subject_id","begin_date_day","begin_date_month","begin_date_year","end_date_day","end_date_month","end_date_year","url_front","url_back","comment"
58642792,NA,"June","1977",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Keweenaw_Manganese_GROW_003.jpg",NA,NA
58642793,"17","May","1990",NA,"May",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Keweenaw_Manganese_GROW_20200313163832765_0001.jpeg",NA,NA
58642794,"18","May","1993","20","May","1993","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Lapeer_Algoe_FISHc_008.jpg",NA,NA
58642795,NA,"June","1977",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Keweenaw_Manganese_GROW_20200313164026272_0003.jpeg",NA,NA
58642796,"29","August","1979",NA,"August",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Keweenaw_Medora_GROW_005.jpg",NA,NA
58642797,"18","May","1992","18","May","1992","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Lapeer_Algoe_FISHc_009.jpg",NA,NA
58642798,"14","May","1991","3","June","1991","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Lapeer_Algoe_FISHc_010.jpg",NA,NA
58642799,"14","May","1991","3","June","1991","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Lapeer_Algoe_FISHc_011.jpg",NA,NA
58642800,"14","May","1991","3","June","1991","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Lapeer_Algoe_FISHc_012.jpg",NA,NA
58642804,"10","April","1968",NA,"April",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Livingston_Appleton_GROW_005.jpg",NA,NA
58642805,"14","May","1991","3","June","1991","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Lapeer_Algoe_FISHc_013.jpg",NA,NA
58642807,"19","July","1989","19","July","1989","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Lapeer_Long8N_10E_S18_FISHc_002.jpg",NA,NA
58642808,"16","April","1968","16","April","1968","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Livingston_ChemungLake_GROW_007.jpg",NA,NA
58642809,"11","June","1969","12","June","1969","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Livingston_ChilsonPond_GROW_002.jpg",NA,NA
58642810,"16","April","1968","16","April","1968","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Livingston_Lime_GROW_003.jpg",NA,NA
58642811,"8","June","1989","9","June","1989","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Livingston_Indian_GROW_024.jpg",NA,NA
58642812,"9","June","1988",NA,"June",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Livingston_Island1N_6E_S4_GROW_124.jpg",NA,NA
58642813,"10","June","1988",NA,"June",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Livingston_Island1N_6E_S4_GROW_125.jpg",NA,NA
58642814,"23","June","1988","23","June","1988","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Livingston_Reed_GROW_016.jpg",NA,NA
58642815,"23","June","1988","23","June","1988","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Livingston_Reed_GROW_017.jpg",NA,NA
58642816,"13","October","1987",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Marquette_Wolf_52-1356_1987_GROW_001_01.jpg",NA,NA
58642817,"5","June","1989","7","June","1989","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Livingston_Trout_GROW_007.jpg",NA,NA
58642818,"11","July","1969","11","July","1969","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Livingston_Teahan_GROW_004.jpg",NA,NA
58642819,"22","June","1988",NA,"June",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/ONTONAGON_SIXMILE_GROW_0002.jpg",NA,NA
58642820,"4","April","1984","17","April","1984","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/OGEMAW_LAKEGEORGE_GROW_0001.jpeg",NA,NA
58642823,"15","September","1988",NA,"September",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Oscoda_Loon_GROW_20191210112634423_0001.jpeg",NA,NA
58642824,"15","September","1988","15","September","1988","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Oscoda_Loon_GROW_20191210111620367_0001.jpg",NA,NA
58642825,"3","June","1993","10","June","1993","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Otsego_Dixon_GROW_10.jpeg",NA,NA
58642827,NA,"February","1994",NA,"February","1994","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Otsego_Otsego_GROW_6.jpeg",NA,NA
58642828,"29","September","1993","30","September","1993","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Ottawa_Crockery_70-164_1993_GROW_001_01.jpg",NA,NA
58642829,"26","May","1977","26","May","1977","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Ottawa_Crockery_GROW_34.jpeg",NA,NA
58642830,"29","September","1993","30","September","1993","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Ottawa_Crockery_GROW_74.jpeg",NA,NA
58642831,"23","April","1996","25","April","1996","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Ottawa_Macatawa_GROW_18.jpeg",NA,NA
58642832,"19","October","1976",NA,"October",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Ottawa_Macatawa_GROW_210.jpeg",NA,NA
58642833,"23","April","1996","25","April","1996","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Ottawa_Macatawa_GROW_20.jpeg",NA,NA
58642834,"2","April","1974","9","April","1974","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Ottawa_Macatawa_GROW_226.jpeg",NA,NA
58642836,"11","July","1993",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Ottawa_Macatawa_GROW_24.jpeg",NA,NA
58642837,"27","July","1995",NA,"July",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/PresqueIsle_Spring_GROW_4.jpeg",NA,NA
58642838,NA,"June","1977",NA,"June","1977","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Otter_GROW_002.jpg",NA,NA
58642841,NA,"June","1978",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/RiceLittle_GROW_003.jpg",NA,NA
58642843,"18","September","1995","18","September","1995","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Roscommon_Houghton_GROW_20191211123121063_0004.jpeg",NA,NA
58642844,"6","September","1984",NA,"September",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Roscommon_Twin_GROW_2.jpeg",NA,NA
58642847,"17","January","1983",NA,"January",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Schoolcraft_Coattail_GROW_18.jpeg",NA,NA
58642848,"30","September","1980","1","October","1980","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Schoolcraft_DutchFred_GROW_26.jpeg",NA,NA
58642849,"17","January","1983",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Schoolcraft_Coattail_GROW_16.jpeg",NA,NA
58642850,"23","August","1977","23","August","1977","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Schoolcraft_Gemini_GROW_50.jpeg",NA,NA
58642851,"13","September","1982","18","October","1982","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Schoolcraft_Indian_GROW_100.jpeg",NA,NA
58642852,"14","September","1977","16","September","1977","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Schoolcraft_Klondyke_GROW_18.jpeg",NA,NA
58642853,"24","January","1983",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Schoolcraft_Townline_GROW_16.jpeg",NA,NA
58642854,"13","September","1982","18","October","1982","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Schoolcraft_Indian_75-69_1982_GROW_001_01.jpeg",NA,NA
58642855,"9","June","1983",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/StClair_StJohns_GROW_2.jpeg",NA,NA
58642856,"30","October","1990","31","October","1990","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/StJoseph_BigFish_GROW_10.jpeg",NA,NA
58642857,"3","June","1983",NA,"June",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/StJoseph_BigFish_GROW_32.jpeg",NA,NA
58642858,"10","May","1984",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/StJoseph_Clear_GROW_34.jpeg",NA,NA
58642861,"4","October","1994",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/StJoseph_Klingers_GROW_6.jpeg",NA,NA
58642862,"13","May","1986","13","May","1986","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Tihart Lake_002.jpg",NA,NA
58642863,"10","May","1988",NA,"May",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/StJoseph_Clear_GROW_40.jpeg",NA,NA
58642864,"6","October","1994","6","October","1994","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/StJoseph_Long_GROW_14.jpeg",NA,NA
58642865,"31","May","1988",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/StJoseph_Long_GROW_6.jpeg",NA,NA
58642867,"11","May","1993","26","May","1993","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/VanBuren_Saddle_GROW_1.jpeg",NA,NA
58642868,"21","October","1992",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/VanBuren_VanBuren_BigCedar_GROW_GROW_11.jpeg",NA,NA
58642869,"27","September","1994",NA,"September",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/VanBuren_VanBuren_BigCedar_GROW_GROW_5.jpeg",NA,NA
58642870,"20","June","1983",NA,"June",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/VanBuren_Saddle_GROW_59.jpeg",NA,NA
58642871,"15","May","1984","15","May","1984","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/VanBuren_VanBuren_BigCedar_GROW_GROW_31.jpeg",NA,NA
58642872,"2","November","1983","2","November","1983","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/VanBuren_VanBuren_Fourteen_GROW_GROW_17.jpeg",NA,NA
58642874,"3","October","1994","3","October","1994","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/VanBuren_VanBuren_LakeoftheWoods_GROW_GROW_9.jpeg",NA,NA
58642875,"17","May","1984","17","May","1984","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/VanBuren_VanBuren_Maple_GROW_GROW_47.jpeg",NA,NA
58642876,"28","September","1994","28","September","1994","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/VanBuren_VanBuren_Maple_GROW_GROW_9.jpeg",NA,NA
58642877,"20","October","1992",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/VanBuren_VanBuren_Maple_GROW_GROW_5.jpeg",NA,NA
58642878,"7","June","1988","7","June","1988","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Washtenaw_Horseshoe_GROW_20200224134848447_0090.jpeg",NA,NA
58642880,"13","May","1993","19","May","1993","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Washtenaw_Joslin_GROW_20200225125514132_0016.jpeg",NA,NA
58642881,"13","May","1992","21","May","1992","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Washtenaw_Joslin_GROW_20200225125514132_0018.jpg",NA,NA
58642882,"7","June","1988",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Washtenaw_Joslin_GROW_20200225125514132_0070.jpeg",NA,NA
58642883,"16","May","1991","17","May","1991","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Washtenaw_Joslin_GROW_20200225125514132_0020.jpg",NA,NA
58642884,"13","May","1988",NA,"May",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Washtenaw_Joslin_GROW_20200225125514132_0068.jpeg",NA,NA
58642885,"20","September","1994",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Washtenaw_SisterLakes_GROW_Washtenaw_SisterLakes_GROW_20200218135857211_0005.jpeg",NA,NA
58746035,"18","June","1962","19","June","1962","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_VanAuken_GROW_050.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_VanAuken_GROW_049.jpeg",NA
58746036,"19","April","1989",NA,"April",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_VanAuken_GROW_035.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_VanAuken_GROW_034.jpeg",NA
58746037,"21","January","1989","10","March","1989","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Washtenaw_Winnewanna_GROW_019.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Washtenaw_Winnewanna_GROW_018.jpeg",NA
58746038,"29","April","1992","1","May","1992","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_VanAuken_GROW_029.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_VanAuken_GROW_028.jpeg",NA
58746039,"27","May","1986","30","May","1986","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Three-legged_GROW_007.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Three-legged_GROW_006.jpeg",NA
58746040,"30","September","1987","1","October","1987","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Shafer_GROW_019.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Shafer_GROW_018.jpeg",NA
58746041,"1","November","1983","1","November","1983","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Washtenaw_Dead2_GROW_20200218133112870_0035.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Washtenaw_Deaad2_GROW_20200218133112870_0036.jpg",NA
58746043,"2","October","1962","2","October","1962","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_031.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_030.jpeg",NA
58746044,"3","October","1961",NA,"October",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_037.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_036.jpeg",NA
58746045,"21","April","1987","24","April","1987","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_053.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_052.jpeg",NA
58746046,"2","October","1961","2","October","1961","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_039.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_038.jpeg",NA
58746047,"21","April","1987","24","April","1987","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_055.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_054.jpeg",NA
58746048,"2","October","1962",NA,"October",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_029.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_028.jpeg",NA
58746050,"26","April","1994","31","May","1994","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_007.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_006.jpeg",NA
58746051,"18","May","1988",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Saddle_GROW_043.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Saddle_GROW_042.jpeg",NA
58746052,"28","September","1961",NA,"September",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Saddle_GROW_069.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Saddle_GROW_068.jpeg",NA
58746053,"3","October","1962","3","October","1962","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Saddle_GROW_047.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Saddle_GROW_046.jpeg",NA
58746054,"26","April","1994","27",NA,"1994","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_003.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_002.jpeg",NA
58746055,"17","May","1989","7","June","1989","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Saddle_GROW_037.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Saddle_GROW_036.jpeg",NA
58746056,"8","May","1990","8","May","1990","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Saddle_GROW_041.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Saddle_GROW_040.jpeg",NA
58746058,"20","April","1989","20","April","1989","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Rush_GROW_009.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Rush_GROW_008.jpeg",NA
58746059,"27","September","1982","29","September","1982","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Rush_GROW_015.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Rush_GROW_014.jpeg",NA
58746060,"17","May","1989","7","June","1989","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Saddle_GROW_035.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Saddle_GROW_034.jpeg",NA
58746061,"12","April","1989","12","April","1989","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Rush_GROW_007.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Rush_GROW_006.jpeg",NA
58746062,"20","April","1988","22","April","1988","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Rush_GROW_017.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Rush_GROW_016.jpeg",NA
58746063,"17","May","1963","29","November","1963","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Reynolds_GROW_009.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Reynolds_GROW_008.jpeg",NA
58746064,"28","September","1962","28","September","1962","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Round_GROW_027.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Round_GROW_026.jpeg",NA
58746065,"17","April","1990","18","April","1990","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Round_GROW_007.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Round_GROW_006.jpeg",NA
58746066,"17","April","1990","18","April","1990","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Round_GROW_005.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Round_GROW_004.jpeg",NA
58746067,NA,"October","1977",NA,"November","1977","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Round_GROW_029.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Round_GROW_028.jpeg",NA
58746068,"4","May","1961",NA,"May",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_North_GROW_023.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_North_GROW_022.jpeg",NA
58746069,"6","August","1962","10","August","1962","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Maple_GROW_065.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Maple_GROW_064.jpeg",NA
58746070,"29","October","1981","29","October","1981","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_North_GROW_017.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_North_GROW_016.jpeg",NA
58746071,"17","May","1963",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Reynolds_GROW_005.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Reynolds_GROW_004.jpeg",NA
58746072,"14","June","1962","24","October","1962","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Maple_GROW_063.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Maple_GROW_062.jpeg",NA
58746073,"11","October","1990","11","October","1990","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_LakeoftheWoods_GROW_021.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_LakeoftheWoods_GROW_020.jpeg",NA
