subject_id,data.aligned_text,data.consensus_score,data.consensus_text,data,column_name,front,back,comments
58749857,[['LSI']],1,LSI,LSI,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Crawford_Horseshoe_FISHc_056.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Crawford_Horseshoe_FISHc_057.jpg,
58749982,"[['', '', '2', ''], ['', '', '-', ''], ['2-53', '2-53', '53', '2-53']]",1.666666667,2/2/53, 2-53,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Pratts_FISHc_077.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Pratts_FISHc_078.jpg,
58749983,"[['', '', '1', ''], ['', '', '-', ''], ['1-53', '1-53', '53', '1-53']]",1.666666667,1/1/53, 1-53,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Pratts_FISHc_075.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Pratts_FISHc_076.jpg,
58750271,"[['D59', 'D59-92', 'D59-92', 'D59-92'], ['-', '', '', ''], ['92', '', '', '']]",1.666666667,D59-92 - 92,D59-92,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Albino_FISHc_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Albino_FISHc_012.jpg,
58750275,"[['D59', 'D59-93', 'D59-93'], ['-', '', ''], ['93', '', '']]",1.333333333,D59-93 - 93,D59-93,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Albino_FISHc_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Albino_FISHc_014.jpg,
58750367,[['none']],1,none,NA,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Crooked_FISHc_042.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Crooked_FISHc_043.jpg,
58750409,"[['', 'B', '', ''], ['', '-', '', ''], ['B-27-62', '27', 'B-27-62', 'B-27-62'], ['', '-', '', ''], ['', '62', '', '']]",1.4,B - B-27-62 - 62,B-27-62,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_DuckLittle_FISHc_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_DuckLittle_FISHc_019.jpg,
58750424,"[['D60', 'D60-39', 'D60-39', 'D60-39'], ['-', '', '', ''], ['39', '', '', '']]",1.666666667,D60-39 - 39,D60-39,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Eel_FISHc_040.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Eel_FISHc_041.jpg,
58750426,"[['', '', 'D', ''], ['', '', '–', ''], ['', '', '60', ''], ['', '', '–', ''], ['D-60-112', 'D-60-112', '112', 'D-60-112']]",1.4,D – 60 – D-60-112,D-60-112,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Elbow_FISHc_032.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Elbow_FISHc_033.jpg,
58750598,"[['D59-78', 'D59', 'D59-78', 'D59-78'], ['', '-', '', ''], ['', '78', '', '']]",1.666666667,D59-78 - 78,D59-78,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Hilltop_FISHc_035.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Hilltop_FISHc_036.jpg,
58750607,[['1']],1,1,NA,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Hilltop_FISHc_053.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Hilltop_FISHc_054.jpg,
58750619,"[['', '9', '', ''], ['', 'am', '', ''], ['', '7-15', '', ''], ['D59-48', 'D59-48', 'D59-48', 'D59-48']]",1.75,9 am 7-15 D59-48,D59-48,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Imp_FISHc_056.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Imp_FISHc_057.jpg,
58750698,"[['', '', '', 'D'], ['', '', '', '59'], ['', '', '', '–'], ['D59-205', 'D59-205', 'D59-205', '205']]",1.5,D 59 – D59-205,D59-205,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Lindsley_FISHc_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Lindsley_FISHc_014.jpg,
58750704,"[['', '', '', 'D'], ['', '', '', '-'], ['', '', '', '59'], ['', '', '', '-'], ['D-59-201', 'D-59-201', 'D-59-201', '201']]",1.4,D - 59 - D-59-201,D59-201,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Lindsley_FISHc_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Lindsley_FISHc_024.jpg,
58750714,"[['Fish', 'Fish'], ['Management', 'management']]",1.5,Fish Management,NA,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Marion_FISHc_042.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Marion_FISHc_043.jpg,
58750720,"[['D60', 'D60-33', 'D60-33', 'D60-33'], ['-', '', '', ''], ['33', '', '', '']]",1.666666667,D60-33 - 33,D60-33,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Marion_FISHc_062.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Marion_FISHc_063.jpg,
58750730,"[['', 'D', '', ''], ['', '-', '', ''], ['D-60-6', '60', 'D-60-6', 'D-60-6'], ['', '-', '', ''], ['', '6', '', '']]",1.4,D - D-60-6 - 6,D60-6,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Marion_FISHc_078.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Marion_FISHc_079.jpg,
58750750,"[['10:30', '', '', ''], ['a.m', '', '', ''], ['6', '', '', ''], ['-', 'D59-22', 'D59-22', 'D59-22'], ['26', '', '', '']]",1.4,10:30 a.m 6 D59-22 26,D59-22,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Marion_FISHc_124.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Marion_FISHc_125.jpg,
58750810,"[['64-6', '64', '64-6', '64'], ['', '-', '', '-'], ['', '6.', '', '6']]",1.666666667,64-6 - 6.,64-6,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Orchid_FISHc_012.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Orchid_FISHc_013.jpg,
58750834,"[['1', '1a', '1a.', '1a.'], ['a.', '', '', '']]",1.5,1a. a.,1a,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Pomeroy_FISHc_032.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Pomeroy_FISHc_033.jpg,
58750886,"[['64-18', '64', '64-18', '64-18'], ['', '-', '', ''], ['', '18', '', '']]",1.666666667,64-18 - 18,64-18,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Redboat_FISHc_035.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Redboat_FISHc_036.jpg,
58750894,"[['', 'E59', '', ''], ['', '-', '', ''], ['B59-102', '102', 'B59-102', 'B59-102']]",1.666666667,E59 - B59-102,B59-102,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Reynolds_FISHc_003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Reynolds_FISHc_004.jpg,
58750909,"[['D59-105', 'D59', 'D59-105', 'D59-105'], ['', '-', '', ''], ['', '105', '', '']]",1.666666667,D59-105 - 105,D59-105,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_SunDance_FISHc_008.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_SunDance_FISHc_009.jpg,
58750926,"[['MDC'], ['and'], ['USFS']]",1,MDC and USFS,NA,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Taps_FISHc_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Taps_FISHc_007.jpg,
58750931,"[['D', '', '', ''], ['-', '', '', ''], ['60', 'D-60-79', 'D-60-79', 'D-60-79'], ['-', '', '', ''], ['79', '', '', '']]",1.4,D - D-60-79 - 79,D-60-79,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Taylor_FISHc_016.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Taylor_FISHc_017.jpg,
58750947,"[['F.', 'F.38-17', 'f.38-17', 'F.38-17'], ['38-17', '', '', '']]",1.5,F.38-17 38-17,F.38-17,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_ThousandIsland_FISHc_046.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_ThousandIsland_FISHc_047.jpg,
58750952,"[['', 'D', '', ''], ['', '-', '', ''], ['D-60-62', '60', 'D-60-62', 'D-60-62'], ['', '-', '', ''], ['', '62', '', '']]",1.4,D - D-60-62 - 62,D-60-62,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Thrush_FISHc_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Thrush_FISHc_016.jpg,
58750962,"[['', 'Q', ''], ['71', '71', 'Q71']]",1.5,Q 71,Q 71,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/GrandTraverse_Arbutus_FISHc_061.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/GrandTraverse_Arbutus_FISHc_062.jpg,
58751183,"[['Fish'], ['mgt.']]",1,Fish mgt.,NA,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Gratiot_AlmaPond_FISHc_012.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Gratiot_AlmaPond_FISHc_013.jpg,
58751230,"[['D59-31', 'D59', 'D59', 'D59-31'], ['', '-', '-', ''], ['', '31', '31.', '']]",1.666666667,D59-31 - 31,D59-31,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Bob_31-585_1959_FISHc_009_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Bob_31-585_1959_FISHc_009_02.jpg,
58751237,"[['D59', 'D59-25', 'D59-25', 'D59-25'], ['-', '', '', ''], ['25', '', '', '']]",1.666666667,D59-25 - 25,D59-25,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Bob_FISHc_031.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Bob_FISHc_032.jpg,
58751239,"[['D59-28', 'D59', 'D59-28', 'd59-28'], ['', '-', '', ''], ['', '28', '', '']]",1.333333333,D59-28 - 28,D59-28,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Bob_FISHc_037.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Bob_FISHc_038.jpg,
58751244,"[['D59-31', 'D59', 'D59-31', 'D59-31'], ['', '-', '', ''], ['', '31', '', '']]",1.666666667,D59-31 - 31,D59-31,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Bob_FISHc_043.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Bob_FISHc_044.jpg,
58751290,"[['1', '1b', '1b'], ['b', '', '']]",1.5,1b b,1b,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Emily_FISHc_025.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Emily_FISHc_026.jpg,
58751336,"[['D59', 'D59-111', 'D59-111', 'D59-111'], ['-', '', '', ''], ['111', '', '', '']]",1.666666667,D59-111 - 111,D59-111,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Hauger_FISHc_036.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Hauger_FISHc_037.jpg,
58751343,"[['D59-40', 'D59-40', 'D59-40', 'D59'], ['', '', '', '-'], ['', '', '', '40']]",1.666666667,D59-40 - 40,D59-40,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Markey_FISHc_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Markey_FISHc_016.jpg,
58751353,"[['D59', 'D59-36', 'D59-36', 'D59-36'], ['-', '', '', ''], ['36', '', '', '']]",1.666666667,D59-36 - 36,D59-36,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Markey_FISHc_037.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Markey_FISHc_038.jpg,
58751368,"[['0L', 'OL-1', 'OL-1', 'CL-1'], ['-', '', '', ''], ['1', '', '', '']]",1.333333333,OL-1 - 1,OL-1,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Otter_FISHc_017.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Otter_FISHc_018.jpg,
58751423,"[['Nothing'], ['Written']]",1,Nothing Written,NA,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Rice_FISHc_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Rice_FISHc_022.jpg,
58751429,"[['D', '', '', ''], ['-', '', '', ''], ['60', 'D-60-86', 'D-60-86', 'D-60-86'], ['-', '', '', ''], ['86', '', '', '']]",1.4,D - D-60-86 - 86,D60-86,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Roland_FISHc_038.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Roland_FISHc_039.jpg,
58751489,"[['D59-44', 'D59-44', 'P59-44', 'D59'], ['', '', '', '-'], ['', '', '', '44']]",1.333333333,D59-44 - 44,D59-44,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Suddens_FISHc_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Suddens_FISHc_006.jpg,
58751491,"[['D-60-70', 'D-60', 'D-60-70', 'D-60-70'], ['', '-', '', ''], ['', '70', '', '']]",1.666666667,D-60-70 - 70,D60-70,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Twenty-Eight_FISHc_004.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Twenty-Eight_FISHc_005.jpg,
58751498,"[['S38', 'S38-109', 'S38-109'], ['-', '', ''], ['109', '', '']]",1.333333333,S38-109 - 109,S38-109,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ingham_Lansing_FISHc_058.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ingham_Lansing_FISHc_059.jpg,
58751512,"[['', 'I.', ''], ['', 'F.', ''], ['I.F.R.-38', 'R.-38', 'I.F.R.-38']]",1.333333333,I. F. I.F.R.-38,I.F.R.-38,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ingham_MasonGameFarmPond_FISHc_001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ingham_MasonGameFarmPond_FISHc_002.jpg,
58751515,"[['District'], ['#9'], ['Fisheries']]",1,District #9 Fisheries,NA,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Long_FISHc_033.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Long_FISHc_034.jpg,
58751519,"[['district'], ['#9'], ['fisheries']]",1,district #9 fisheries,NA,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Long_FISHc_031.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Long_FISHc_032.jpg,
58751569,"[['', '', '2'], ['', '', '-'], ['2-53', '2-53', '53']]",1.333333333,2/2/53, 2-53,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iosco_BassBig_FISHc_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iosco_BassBig_FISHc_016.jpg,
58751571,"[['', '', '5', ''], ['', '', '-', ''], ['5-53', '5-53', '53', '5-53']]",1.666666667,5/5/53, 5-53,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iosco_BassBig_FISHc_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iosco_BassBig_FISHc_022.jpg,
58751573,"[['', '', '6', ''], ['', '', '-', ''], ['6-53', '6-53', '53', '6-53']]",1.666666667,6/6/53, 6-53,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iosco_BassBig_FISHc_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iosco_BassBig_FISHc_024.jpg,
58751574,"[['', '', '8'], ['', '', '-'], ['8-53', '8-53', '53']]",1.333333333,8/8/53, 8-53,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iosco_BassBig_FISHc_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iosco_BassBig_FISHc_028.jpg,
58751575,"[['7-', '7-53', '7-53', '7.53'], ['53', '', '', '']]",1.5,7-53 53,  7-53,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iosco_BassBig_FISHc_025.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iosco_BassBig_FISHc_026.jpg,
58751586,"[['11:30', '17-53', '17-53.', '17-53'], ['am', '', '', ''], ['-', '', '', ''], ['10:10', '', '', ''], ['am', '', '', '']]",1.2,17-53 am - 10:10 am,17-53,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iosco_BassBig_FISHc_045.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iosco_BassBig_FISHc_046.jpg,
58751597,"[['0-6', 'G', '0-6', 'G-6'], ['', '-', '', ''], ['', '6', '', '']]",1.333333333,0-6 - 6,G-6,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iosco_FooteDamPond_FISHc_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iosco_FooteDamPond_FISHc_019.jpg,
58751652,"[['1b', '1', '1b', '1'], ['', 'b', '', '']]",1.5,1b b,1b,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Brule_FISHc_024.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Brule_FISHc_025.jpg,
58751669,"[['13', '/3', '13.']]",1,13,13,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Brule_FISHc_056.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Brule_FISHc_057.jpg,
58751699,"[['64', '64-17', '64-17', '64-17'], ['-', '', '', ''], ['17', '', '', '']]",1.666666667,64-17 - 17,64-17,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Chamberlain_FISHc_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Chamberlain_FISHc_007.jpg,
58751708,[['9-18-56']],1,9/18/56,NA,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Chicagon_FISHc_085.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Chicagon_FISHc_086.jpg,
58751741,"[['Orig:File'], ['CC:Region'], ['Institute']]",1,Orig:File CC:Region Institute,NA,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Deadmans_FISHc_032.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Deadmans_FISHc_033.jpg,
58751753,"[['7,8', '7,8', '7.8', '7,'], ['', '', '', '8']]",1.5,"7,8 2008",7;8,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Deer_FISHc_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Deer_FISHc_019.jpg,
58751791,[['Fish']],1,Fish,NA,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Erickson_FISHc_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Erickson_FISHc_021.jpg,
58751899,"[['Orig:File'], ['CC:Region'], ['Institute']]",1,Orig:File CC:Region Institute,NA,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_HannahWebb_FISHc_032.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_HannahWebb_FISHc_033.jpg,
58751951,"[['not'], ['mentioned']]",1,not mentioned,NA,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Iron_FISHc_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Iron_FISHc_053.jpg,
58752065,"[['Region'], ['Institute']]",1,Region Institute,NA,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_NoName_FISHc_008.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_NoName_FISHc_009.jpg,
58752105,"[['F38', 'F38-50', 'F38-50', 'F38-50'], ['-', '', '', ''], ['50', '', '', '']]",1.666666667,F38-50 - 50,F38-50,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_PaintEast_FISHc_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_PaintEast_FISHc_014.jpg,
58752108,"[['Orig:File'], ['CC:'], ['Region'], ['Institute']]",1,Orig:File CC: Region Institute,NA,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Perch_FISHc_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Perch_FISHc_010.jpg,
58752125,"[['', 'no'], ['Fisheries', 'fisheries']]",1,no Fisheries,NA,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Robinson_FISHc_028.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Robinson_FISHc_029.jpg,
58752174,"[['Orig:file'], ['Cc:'], ['region'], ['Institute']]",1,Orig:file Cc: region Institute,NA,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Snipe_FISHc_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Snipe_FISHc_011.jpg,
58752178,[['none']],1,none,NA,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Snipe_FISHc_014.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Snipe_FISHc_015.jpg,
