subject_id,date,review,date2,review2,date3,review3,date4,review4,column_name,date,Comment,front,back
59965743,1952,1,None,1,NA,NA,NA,NA,end_date_year,1952,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_GUN_FISHc_0008_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_GUN_FISHc_0008_2.jpeg
59965784,None,1,1950,1,NA,NA,NA,NA,end_date_year,1950,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_GUN_FISHc_0053_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_GUN_FISHc_0053_2.jpeg
59965804,1946,1,None,1,NA,NA,NA,NA,end_date_year,1946,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_HORSESHOE_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_HORSESHOE_FISHc_0001_2.jpeg
59965806,1967,1,1957,1,NA,NA,NA,NA,end_date_year,1957,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_JORDAN_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_JORDAN_FISHc_0002_2.jpeg
59965822,None,1,1957,1,NA,NA,NA,NA,end_date_year,1957,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_JORDAN_FISHc_0017_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_JORDAN_FISHc_0017_2.jpeg
59965845,1949,1,None,1,NA,NA,NA,NA,end_date_year,1949,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_LONG2N9WSEC15162021_FISHc_0013_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_LONG2N9WSEC15162021_FISHc_0013_2.jpeg
59965880,1947,1,1957,1,NA,NA,NA,NA,end_date_year,1957,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_MIDDLE4N8WSECS_FISHc_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_MIDDLE4N8WSECS_FISHc_0005_2.jpeg
59965932,None,1,1949,1,NA,NA,NA,NA,end_date_year,1949,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_PINE2N9WSEC8_FISHc_0011_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_PINE2N9WSEC8_FISHc_0011_2.jpeg
59965937,1949,1,None,1,NA,NA,NA,NA,end_date_year,1949,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_PINE2N9WSEC8_FISHc_0015_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_PINE2N9WSEC8_FISHc_0015_2.jpeg
59965952,None,1,1949,1,NA,NA,NA,NA,end_date_year,1949,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_PINE2N9WSEC8_FISHc_0026_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_PINE2N9WSEC8_FISHc_0026_2.jpeg
59965972,None,1,1957,1,NA,NA,NA,NA,end_date_year,1957,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_WALL_FISHc_0010_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_WALL_FISHc_0010_2.jpeg
59965998,1950,1,None,1,NA,NA,NA,NA,end_date_year,1950,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_ANN_FISHc_0012_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_ANN_FISHc_0012_2.jpeg
59966110,August,1,July,1,NA,NA,NA,NA,begin_date_month,July,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_PLATTEBIG_FISHc_0018_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_PLATTEBIG_FISHc_0018_2.jpeg
59966110,5,1,22,1,NA,NA,NA,NA,begin_date_day,22,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_PLATTEBIG_FISHc_0018_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_PLATTEBIG_FISHc_0018_2.jpeg
59966110,1952,1,None,1,NA,NA,NA,NA,end_date_year,1952,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_PLATTEBIG_FISHc_0018_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_PLATTEBIG_FISHc_0018_2.jpeg
59966172,April,1,June,1,September,1,NA,NA,begin_date_month,June,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_CRAIG_FISHc_0016_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_CRAIG_FISHc_0016_2.jpeg
59966188,1938,1,None,1,NA,NA,NA,NA,end_date_year,1938,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_CRAIG_FISHc_0031_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_CRAIG_FISHc_0031_2.jpeg
59966252,None,1,1941,1,NA,NA,NA,NA,end_date_year,1941,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_MORRISON_FISHc_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_MORRISON_FISHc_0006_2.jpeg
59966262,None,1,1941,1,NA,NA,NA,NA,end_date_year,1941,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_MORRISON_FISHc_0016_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_MORRISON_FISHc_0016_2.jpeg
59966272,1941,1,None,1,NA,NA,NA,NA,end_date_year,1941,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_MORRISON_FISHc_0023_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_MORRISON_FISHc_0023_2.jpeg
59966305,None,1,1950,1,NA,NA,NA,NA,end_date_year,1950,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_ROSE_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_ROSE_FISHc_0004_2.jpeg
59966314,1950,1,None,1,NA,NA,NA,NA,end_date_year,1950,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_ROSE_FISHc_0014_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_ROSE_FISHc_0014_2.jpeg
59966328,1,1,31,1,NA,NA,NA,NA,begin_date_day,31,Most likely the end date is wrongly printed as 8/1/1951 instead of 9/1/1951,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_ROSE_FISHc_0025_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_ROSE_FISHc_0025_2.jpeg
59966381,1938,1,None,1,NA,NA,NA,NA,end_date_year,1938,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/CALHOUN_DUCK_FISHc_0020_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/CALHOUN_DUCK_FISHc_0020_2.jpeg
59966430,None,1,1952,1,NA,NA,NA,NA,end_date_year,1952,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/CALHOUN_HOMER_FISHc_0014_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/CALHOUN_HOMER_FISHc_0014_2.jpeg
59966434,March,1,August,1,NA,NA,NA,NA,end_date_month,August,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/CALHOUN_LEES_FISHc_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/CALHOUN_LEES_FISHc_0007_2.jpeg
59966460,None,1,1938,1,NA,NA,NA,NA,end_date_year,1938,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/CALHOUN_WABASCON_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/CALHOUN_WABASCON_FISHc_0004_2.jpeg
59966514,1946,1,None,1,NA,NA,NA,NA,end_date_year,1946,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/CASS_BIRCH_FISHc_0017_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/CASS_BIRCH_FISHc_0017_2.jpeg
59966574,1956,1,None,1,NA,NA,NA,NA,end_date_year,1956,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/CASS_DONNELL_FISHc_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/CASS_DONNELL_FISHc_0006_2.jpeg
59966621,1953,1,None,1,NA,NA,NA,NA,end_date_year,1953,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/CASS_HARWOOD_FISHc_0008_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/CASS_HARWOOD_FISHc_0008_2.jpeg
59966647,1938,1,None,1,NA,NA,NA,NA,end_date_year,1938,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/CASS_MILLER_FISHc_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/CASS_MILLER_FISHc_0007_2.jpeg
59966660,1956,1,None,1,NA,NA,NA,NA,end_date_year,1956,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/CASS_SHAVEHEAD_FISHc_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/CASS_SHAVEHEAD_FISHc_0006_2.jpeg
59966669,1956,1,None,1,NA,NA,NA,NA,end_date_year,1956,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/CASS_SHAVEHEAD_FISHc_0018_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/CASS_SHAVEHEAD_FISHc_0018_2.jpeg
59966706,None,1,1952,1,NA,NA,NA,NA,end_date_year,1952,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Eagle2S_9W_S2_FISHc_050.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Eagle2S_9W_S2_FISHc_051.jpg
59966716,1952,1,None,1,NA,NA,NA,NA,end_date_year,1952,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Eagle2S_9W_S2_FISHc_060.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Eagle2S_9W_S2_FISHc_061.jpg
59966734,None,1,1952,1,NA,NA,NA,NA,end_date_year,1952,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_JacksonPond_FISHc_008.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_JacksonPond_FISHc_009.jpg
59966763,None,1,1952,1,NA,NA,NA,NA,end_date_year,1952,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Lost_FISHc_008.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Lost_FISHc_009.jpg
59966786,1952,1,None,1,NA,NA,NA,NA,end_date_year,1952,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Whitford_FISHc_025.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Whitford_FISHc_026.jpg
59966807,None,1,1949,1,NA,NA,NA,NA,end_date_year,1949,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Leelanau_LeelanauNorth_FISHc_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Leelanau_LeelanauNorth_FISHc_006.jpg
59966823,1929,1,1949,1,NA,NA,NA,NA,end_date_year,1949,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Leelanau_LeelanauSouth_FISHc_120.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Leelanau_LeelanauSouth_FISHc_121.jpg
59966825,None,1,1949,1,NA,NA,NA,NA,end_date_year,1949,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Leelanau_LeelanauSouth_FISHc_122.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Leelanau_LeelanauSouth_FISHc_123.jpg
59966874,None,1,1950,1,NA,NA,NA,NA,end_date_year,1950,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Lenawee_Devils_FISHc_091.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Lenawee_Devils_FISHc_092.jpg
59966884,None,1,1948,1,NA,NA,NA,NA,end_date_year,1948,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Lenawee_Evans_FISHc_017.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Lenawee_Evans_FISHc_018.jpg
59966933,1973,1,None,1,NA,NA,NA,NA,end_date_year,1973,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Chemung_FISHc_035.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Chemung_FISHc_036.jpg
59966962,None,1,1946,1,NA,NA,NA,NA,end_date_year,1946,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_HalfMoon_FISHc_025.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_HalfMoon_FISHc_026.jpg
59966963,None,1,1946,1,NA,NA,NA,NA,end_date_year,1946,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_HalfMoon_FISHc_029.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_HalfMoon_FISHc_030.jpg
59966968,None,1,1946,1,1945,1,NA,NA,end_date_year,1946,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_HalfMoon_FISHc_031.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_HalfMoon_FISHc_032.jpg
59966987,None,1,1946,1,NA,NA,NA,NA,end_date_year,1946,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_PortageBig_FISHc_105.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_PortageBig_FISHc_106.jpg
59966990,1946,1,None,1,NA,NA,NA,NA,end_date_year,1946,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_PortageBig_FISHc_083.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_PortageBig_FISHc_084.jpg
59966995,None,1,1949,1,NA,NA,NA,NA,end_date_year,1949,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_PortageBig_FISHc_131.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_PortageBig_FISHc_132.jpg
59967066,None,1,1940,1,NA,NA,NA,NA,end_date_year,1940,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Silver_FISHc_096.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Silver_FISHc_097.jpg
59967109,None,1,1946,1,NA,NA,NA,NA,end_date_year,1946,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Whitmore_FISHc_156.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Whitmore_FISHc_157.jpg
59967147,1954,1,None,1,NA,NA,NA,NA,end_date_year,1954,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_BeaverHouse_FISHc_047.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_BeaverHouse_FISHc_048.jpg
59967163,1957,1,None,1,NA,NA,NA,NA,end_date_year,1957,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_BelleI_FISHc_079.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_BelleI_FISHc_080.jpg
59967178,1953,1,None,1,NA,NA,NA,NA,end_date_year,1953,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_BelleI_FISHc_111.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_BelleI_FISHc_112.jpg
59967179,1,1,23,1,2,1,NA,NA,begin_date_day,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_BelleI_FISHc_113.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_BelleI_FISHc_114.jpg
59967201,1,1,21,1,12,1,NA,NA,begin_date_day,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_BelleII_FISHc_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_BelleII_FISHc_028.jpg
59967201,1953,1,None,1,NA,NA,NA,NA,end_date_year,1953,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_BelleII_FISHc_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_BelleII_FISHc_028.jpg
59967212,1964,1,1954,1,NA,NA,NA,NA,end_date_year,1964,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Brush_FISHc_028.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Brush_FISHc_029.jpg
59967219,August,1,September,1,NA,NA,NA,NA,end_date_month,August,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Camp8_FISHc_050.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Camp8_FISHc_051.jpg
59967219,1954,1,None,1,NA,NA,NA,NA,end_date_year,1954,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Camp8_FISHc_050.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Camp8_FISHc_051.jpg
59967346,1926,1,None,1,NA,NA,NA,NA,end_date_year,1926,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_ManistiqueBig_FISHc_353.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_ManistiqueBig_FISHc_354.jpg
59967391,1947,1,None,1,NA,NA,NA,NA,end_date_year,1947,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Musgrave_FISHc_036.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Musgrave_FISHc_037.jpg
59967437,22,1,1,1,12,1,NA,NA,begin_date_day,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Pratt_FISHc_039.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Pratt_FISHc_040.jpg
59967437,22,1,2,1,NA,NA,NA,NA,end_date_day,2,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Pratt_FISHc_039.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Pratt_FISHc_040.jpg
59967438,1958,1,1955,1,NA,NA,NA,NA,end_date_year,1955,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Pratt_FISHc_037.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Pratt_FISHc_038.jpg
59967499,None,1,1956,1,NA,NA,NA,NA,end_date_year,1956,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_Brevort_FISHc_185.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_Brevort_FISHc_186.jpg
59967508,1956,1,None,1,NA,NA,NA,NA,end_date_year,1956,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_Brevort_FISHc_203.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_Brevort_FISHc_204.jpg
59967515,None,1,1952,1,NA,NA,NA,NA,end_date_year,1952,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_Brevort_FISHc_223.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_Brevort_FISHc_224.jpg
59967540,1950,1,1930,1,NA,NA,NA,NA,end_date_year,1950,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_Garnet_FISHc_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_Garnet_FISHc_022.jpg
59967541,September,1,June,1,NA,NA,NA,NA,end_date_month,June,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_Gamble_FISHc_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_Gamble_FISHc_011.jpg
59967570,1937,1,None,1,NA,NA,NA,NA,end_date_year,1937,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_ManistiqueSouth_FISHc_212.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_ManistiqueSouth_FISHc_213.jpg
59967594,1953,1,None,1,NA,NA,NA,NA,end_date_year,1953,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_Millecoquin_FISHc_058.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_Millecoquin_FISHc_059.jpg
59967641,None,1,1957,1,NA,NA,NA,NA,end_date_year,1957,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_049.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_050.jpg
59967653,None,1,1957,1,NA,NA,NA,NA,end_date_year,1957,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_067.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_068.jpg
59967658,None,1,1957,1,NA,NA,NA,NA,end_date_year,1957,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_075.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_076.jpg
59967682,1968,1,None,1,NA,NA,NA,NA,end_date_year,1968,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Airport_FISHc_041.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Airport_FISHc_042.jpg
59967690,1940,1,None,1,NA,NA,NA,NA,end_date_year,1940,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Airport_FISHc_057.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Airport_FISHc_058.jpg
59967730,None,1,1954,1,NA,NA,NA,NA,end_date_year,1954,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Bass45N_FISHc_26W_S29_061.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Bass45N_FISHc_26W_S29_062.jpg
59967907,July,1,September,1,NA,NA,NA,NA,end_date_month,September,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Hasscib_FISHc_017.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Hasscib_FISHc_018.jpg
59967937,1963,1,1953,1,NA,NA,NA,NA,end_date_year,1963,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Independence_FISHc_038.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Independence_FISHc_039.jpg
59967948,1962,1,None,1,NA,NA,NA,NA,end_date_year,1962,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Independence_FISHc_056.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Independence_FISHc_057.jpg
59968004,1964,1,None,1,NA,NA,NA,NA,end_date_year,1964,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Johnson45N_FISHc_25W_S27_075.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Johnson45N_FISHc_25W_S27_076.jpg
59968016,None,1,1957,1,NA,NA,NA,NA,end_date_year,1957,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Just_FISHc_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Just_FISHc_020.jpg
