subject_id,data.aligned_text,data.consensus_score,data.consensus_text,data,column_name,front,back
59965749,"[['17-20ft', ""17-20'"", '17-20', '17'], ['', '', '', '-'], ['', '', '', '20'], ['', '', 'ft', 'ft']]",1.25,17-20ft - 20 ft,17-20 ft,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_GUN_FISHc_0013_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_GUN_FISHc_0013_2.jpeg
59965805,"[[""12-15'"", ""12'"", ""12'-15'""], ['', '-', ''], ['', ""15'"", '']]",1,12-15' - 15',12-15 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_JORDAN_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_JORDAN_FISHc_0001_2.jpeg
59965815,"[['9-23', ""9'"", ""9'-23'""], ['feet', '-', ''], ['', ""23'"", '']]",1,9-23 feet 23',9-23feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_JORDAN_FISHc_0011_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_JORDAN_FISHc_0011_2.jpeg
59965821,"[[""9'"", '', '9', ""9'""], ['', '', 'feet-20', '-'], [""-20'"", ""9-20'"", 'feet', ""20'""]]",1.333333333,9' feet-20 -20',9-20 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_JORDAN_FISHc_0014_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_JORDAN_FISHc_0014_2.jpeg
59965847,"[['10-28F', '10', '10-28'], ['', '-', ''], ['', '28', ''], ['', 'ft', 'feet']]",1,10-28F - 28 ft,10-28 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_LONG2N9WSEC15162021_FISHc_0014_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_LONG2N9WSEC15162021_FISHc_0014_2.jpeg
59965848,"[['8', '8-5ft', '8-5'], ['-', '', ''], ['5', '', ''], ['ft', '', 'ft']]",1.25,8 - 5 ft,8 - 5 ft,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_LONG2N9WSEC15162021_FISHc_0018_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_LONG2N9WSEC15162021_FISHc_0018_2.jpeg
59965850,"[['6', '6-27', '6-27ft', ""6-27'""], ['-', '', '', ''], ['27', '', '', ''], ['ft', 'ft', '', '']]",1.25,6 - 27 ft,6 - 27 ft,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_LONG2N9WSEC15162021_FISHc_0017_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_LONG2N9WSEC15162021_FISHc_0017_2.jpeg
59965856,"[['5'], ['ft'], ['to'], ['shore']]",1,5 ft to shore,5 ft to shore,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_LONG2N9WSEC15162021_FISHc_0024_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_LONG2N9WSEC15162021_FISHc_0024_2.jpeg
59965892,"[['10-8', ""10'"", ""10'-8'""], ['feet', '-', ''], ['', ""8'"", '']]",1,10-8 feet 8',10-8 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_MIDDLE4N8WSECS_FISHc_0016_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_MIDDLE4N8WSECS_FISHc_0016_2.jpeg
59965893,"[[""9'-10'"", ""9-10'"", ""9'""], ['', '', '-'], ['', '', ""10'""]]",1,9'-10 feet,9-10 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_MIDDLE4N8WSECS_FISHc_0017_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_MIDDLE4N8WSECS_FISHc_0017_2.jpeg
59965906,"[[""12'"", '12-20', '12'], ['-', '', 'feet-20'], [""20'"", 'feet', 'feet']]",1.333333333,12' - feet,12' - feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_PINE1N10W5678_FISHc_0014_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_PINE1N10W5678_FISHc_0014_2.jpeg
59965908,"[[""10'"", ""10'-10'"", '10-10'], ['-', '', 'feet'], [""10'"", '', '']]",1,10 feet,10 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_PINE1N10W5678_FISHc_0017_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_PINE1N10W5678_FISHc_0017_2.jpeg
59965915,"[['13-21', ""13'-21'"", ""13'""], ['feet', '', '-'], ['', '', ""21'""]]",1,13-21 feet 21',13-21 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_PINE1N10W5678_FISHc_0020_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_PINE1N10W5678_FISHc_0020_2.jpeg
59965922,"[[""4-26'"", '4-26', '4'], ['', '', '-'], ['', '', '26'], ['', 'ft', 'ft']]",1.25,4-26' - 26 ft,4-26 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_PINE2N9WSEC8_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_PINE2N9WSEC8_FISHc_0002_2.jpeg
59965927,"[['5-27', '5', ""5-27'""], ['feet', '-', ''], ['', ""27'"", '']]",1,5-27 feet 27',5-27 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_PINE2N9WSEC8_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_PINE2N9WSEC8_FISHc_0003_2.jpeg
59965932,"[[""6-18'"", '6-18', '6'], ['', '', '-'], ['', '', '18'], ['', 'feet', 'ft']]",1,6-18' - 18 feet,6-18 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_PINE2N9WSEC8_FISHc_0011_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_PINE2N9WSEC8_FISHc_0011_2.jpeg
59965939,"[[""6'"", '6'], ['', 'ft'], ['to', 'to'], ['shore', 'shore.']]",1.25,6' ft to shore,6' ft to shore,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_PINE2N9WSEC8_FISHc_0017_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_PINE2N9WSEC8_FISHc_0017_2.jpeg
59965941,"[[""3-27'""]]",1,3-27',3-27',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_PINE2N9WSEC8_FISHc_0018_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_PINE2N9WSEC8_FISHc_0018_2.jpeg
59965949,"[[""6-20'"", '6', '6-20'], ['', '-', ''], ['', '20', ''], ['', 'ft', 'ft']]",1.25,6-20 feet,6-20 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_PINE2N9WSEC8_FISHc_0029_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_PINE2N9WSEC8_FISHc_0029_2.jpeg
59965963,"[[""10'"", '10', ""10-14'""], ['-', 'feet-14', ''], [""14'"", 'feet', '']]",1,10' - 14',10' - 14',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_TAMARACK2N10WSEC21_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_TAMARACK2N10WSEC21_FISHc_0002_2.jpeg
59965966,"[[""9'"", '9-13', ""9'-13'""], ['-', 'feet', ''], [""13'"", '', '']]",1,9' - 13',9' - 13',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_WALL_FISHc_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_WALL_FISHc_0006_2.jpeg
59965969,"[['11', '', ''], ['-', '', ''], [""19'"", ""11-19'"", ""11-19'""]]",1.333333333,11 - 11-19',11- 19 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_WALL_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_WALL_FISHc_0004_2.jpeg
59965971,"[[""8'-9'"", ""8'"", '8-9'], ['', '-', ''], ['', ""9'"", '']]",1,8'-9' - 9',8'-9 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_WALL_FISHc_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_WALL_FISHc_0009_2.jpeg
59965973,"[['18-17', ""18'-17&1/2'"", ""18'""], ['', '', '-'], ['', '', '17'], [""1/2'"", '', ""1/2'""]]",1.25,18-17 - 17 1/2',18-17.5 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_WALL_FISHc_0012_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_WALL_FISHc_0012_2.jpeg
59965984,"[['10', '10', ''], [""1/2-20'"", '1/2', '10½’-20’'], ['', '-', ''], ['', ""20'"", '']]",1.25,10 1/2-20' - 20',10.5-20 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_WALL_FISHc_0021_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_WALL_FISHc_0021_2.jpeg
59965986,"[[""3'"", ""3'-3'"", '3-3'], ['', '', 'feet']]",1,3' feet,3' feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_WALL_FISHc_0025_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARRY_WALL_FISHc_0025_2.jpeg
59966024,"[[""28'"", '28-40'], ['-', 'feet'], [""40'"", '']]",1,28' - 40',28' - 40',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_CRYSTAL_FISHc_0021_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_CRYSTAL_FISHc_0021_2.jpeg
59966025,"[['18', '18-24', '18'], ['ft', '', 'feet-24'], ['-', '', ''], ['24', '', ''], ['ft', 'feet', 'feet']]",1.4,18 ft - 24 feet,18 ft - 24 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_CRYSTAL_FISHc_0022_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_CRYSTAL_FISHc_0022_2.jpeg
59966031,"[['', '30', '30'], [""30-50'"", 'ft-50', 'ft'], ['', '', '-'], ['', '', '50'], ['', 'ft', 'ft']]",1.4,30 30-50' - 50 ft,30-50 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_CRYSTAL_FISHc_0028_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_CRYSTAL_FISHc_0028_2.jpeg
59966034,"[['0', '', '0-3'], ['-', '', '1/4'], ['3', '', 'feet'], [""1/4'"", ""0-3&1/4'"", '']]",1,0 - 3 1/4',0 - 3 1/4',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_CRYSTAL_FISHc_0032_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_CRYSTAL_FISHc_0032_2.jpeg
59966035,"[['', '', '0'], ['', '', '-'], [""0-3'"", ""0-3'"", ""3'""]]",1.333333333,0 - 0-3',0-3',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_CRYSTAL_FISHc_0033_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_CRYSTAL_FISHc_0033_2.jpeg
59966037,"[['0', '0-4', ""0-4'""], ['-', 'feet', ''], [""4'"", '', '']]",1,0 - 4',0 - 4',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_CRYSTAL_FISHc_0034_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_CRYSTAL_FISHc_0034_2.jpeg
59966039,"[['0', '0-3', ""0-3'""], ['-', 'feet', ''], [""3'"", '', '']]",1,0 - 3',0 - 3',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_CRYSTAL_FISHc_0035_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_CRYSTAL_FISHc_0035_2.jpeg
59966041,"[['', '0', ''], ['', '-', ''], [""0-3'"", ""3'"", ""0-3'""]]",1.333333333,0 - 0-3',0-3',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_CRYSTAL_FISHc_0037_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_CRYSTAL_FISHc_0037_2.jpeg
59966044,"[['0', '', ''], ['-', '', ''], [""8'"", ""0-8'"", ""0-8'""]]",1.333333333,0 - 0-8',0-8',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_CRYSTAL_FISHc_0045_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_CRYSTAL_FISHc_0045_2.jpeg
59966045,"[['', '', '0'], ['', '', '-'], [""0-3'"", ""0-3'"", ""3'""]]",1.333333333,0 - 0-3',0-3',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_CRYSTAL_FISHc_0043_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_CRYSTAL_FISHc_0043_2.jpeg
59966046,"[['', '', '0'], ['', '', '-'], [""0-25'"", ""0-25'"", ""25'""]]",1.333333333,0 - 0-25',0-25',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_CRYSTAL_FISHc_0041_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_CRYSTAL_FISHc_0041_2.jpeg
59966095,"[['20', ""20'"", ''], ['-', '', ''], ['12', '-12', '1'], [""1/2'"", ""1/2'"", '1/2""']]",1.25,20 - 12 1/2',20 - 12 1/2',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0020_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0020_2.jpeg
59966118,"[['0-25', '0', '0-25FT'], ['', '-', ''], ['', '25', ''], ['ft', 'ft', '']]",1.25,0-25 - 25 ft,0-25 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_PLATTEBIG_FISHc_0027_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_PLATTEBIG_FISHc_0027_2.jpeg
59966141,"[[""8'"", ""8-20'"", ""8'-20'""], ['-', '', ''], [""20'"", '', '']]",1,8' - 20',8' - 20',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_ROUND_FISHc_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_ROUND_FISHc_0007_2.jpeg
59966143,"[[""10'-33'"", ""10'"", '10-33'], ['', '-', 'feet'], ['', ""33'"", '']]",1,10'-33' - 33',10-33 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_ROUND_FISHc_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_ROUND_FISHc_0009_2.jpeg
59966157,"[[""6'-12'"", ""6'"", '6-12'], ['', '-', 'feet'], ['', ""12'"", '']]",1,6'-12' - 12',6'-12 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_CRAIG_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_CRAIG_FISHc_0002_2.jpeg
59966162,"[[""8-20'"", ""8'"", '8-20'], ['', '-', 'ft'], ['', ""20'"", '']]",1,8-20' - 20',8-20 feeet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_CRAIG_FISHc_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_CRAIG_FISHc_0006_2.jpeg
59966165,"[[""6'"", '', ''], ['-', '', ''], [""10'"", ""6'-10'"", ""6'-10'""]]",1.333333333,6' - 6'-10',6 feet-10',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_CRAIG_FISHc_0010_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_CRAIG_FISHc_0010_2.jpeg
59966167,"[[""6'"", '6’', '6-15'], ['-', '-', 'feet'], [""15'"", '15’', '']]",1.333333333,6' - 15',6' - 15',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_CRAIG_FISHc_0011_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_CRAIG_FISHc_0011_2.jpeg
59966168,"[[""8'"", '8-20', ""8'-20'""], ['-', 'feet', ''], [""20'"", '', '']]",1,8' - 20',8' - 20',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_CRAIG_FISHc_0012_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_CRAIG_FISHc_0012_2.jpeg
59966169,"[[""0-4'"", '0', '0-4'], ['', '-', ''], ['', '4', ''], ['', 'feet', 'feet']]",1.25,0-4' - 4 feet,0-4' ,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_CRAIG_FISHc_0015_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_CRAIG_FISHc_0015_2.jpeg
59966182,"[[""4-10'"", '4-10', '4'], ['', '', '-'], ['', '', '10'], ['', 'feet', 'feet']]",1.25,4-10' - 10 feet,4-10' ,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_CRAIG_FISHc_0027_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_CRAIG_FISHc_0027_2.jpeg
59966185,"[['3', 'about', '3-6'], ['-', '66', ''], ['6', 'F.', ''], ['feet', '', 'feet']]",1.25,3 - 6 feet,3 - 6 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_CRAIG_FISHc_0029_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_CRAIG_FISHc_0029_2.jpeg
59966186,"[[""4-8'"", '4', '4-8'], ['', '-', ''], ['', '8', ''], ['', 'feet', 'feet']]",1.25,4-8' - 8 feet,4-8' ,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_CRAIG_FISHc_0030_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_CRAIG_FISHc_0030_2.jpeg
59966201,"[['4-8', ""4-8'"", '4'], ['', '', '-'], ['', '', '8'], ['feet', '', 'feet']]",1.25,4-8 - 8 feet,4-8 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_GOODRICH_FISHc_0012_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_GOODRICH_FISHc_0012_2.jpeg
59966223,"[[""1'"", ""1-4'"", ""1'-4'"", ""1'-4'""], ['-', '', '', ''], [""4'"", '', '', '']]",1.333333333,1'-4' - 4',1'-4 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_MARBLE_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_MARBLE_FISHc_0002_2.jpeg
59966228,"[[""0-10'"", ""0-10'"", '0', '0-10'], ['', '', '-', 'feet'], ['', '', ""10'"", '']]",1.333333333,0-10 feet,0-10' ,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_MARBLE_FISHc_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_MARBLE_FISHc_0009_2.jpeg
59966237,"[['3-', '3', ''], ['', '-', ''], [""11'"", ""11'"", ""3-11'""]]",1.333333333,3- - 11',3- - 11',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_MESSENGER_FISHc_0008_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_MESSENGER_FISHc_0008_2.jpeg
59966238,"[['3-5ft', ""3-5'"", '3-5'], ['', '', 'feet']]",1,3-5ft feet,3-5ft ,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_MESSENGER_FISHc_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_MESSENGER_FISHc_0009_2.jpeg
59966244,"[['3-4', ""3-4'"", '3'], ['', '', '-'], ['', '', '4'], ['feet', '', 'feet']]",1.25,3-4 - 4 feet,3-4 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_MESSENGER_FISHc_0015_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_MESSENGER_FISHc_0015_2.jpeg
59966246,"[['3', '3-5', ""3-5'""], ['-', '', ''], ['5', '', ''], ['feet', 'feet', '']]",1.25,3 - 5 feet,3 - 5 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_MESSENGER_FISHc_0018_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_MESSENGER_FISHc_0018_2.jpeg
59966257,"[['0-4', '0', ""0-4'"", ""0-4'""], ['feet', '-', '', ''], ['', ""4'"", '', '']]",1.333333333,0-4' feet 4',0-4'  ,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_MORRISON_FISHc_0011_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_MORRISON_FISHc_0011_2.jpeg
59966258,"[['5', '', ''], ['-', '', ''], [""18'"", ""5-18'"", ""5-18'""]]",1.333333333,5 - 5-18',5-18',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_MORRISON_FISHc_0013_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_MORRISON_FISHc_0013_2.jpeg
59966271,"[[""4-25'"", '4', '4-25'], ['', '-', ''], ['', '25', ''], ['', 'ft', 'ft']]",1.25,4-25' - 25 ft,4-25' -,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_MORRISON_FISHc_0020_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_MORRISON_FISHc_0020_2.jpeg
59966287,"[[""0-6'"", '0', '0-6'], ['', '-', ''], ['', '6', ''], ['', 'feet', 'feet']]",1.25,0-6' - 6 feet,0-6' ,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_RANDALL_FISHc_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_RANDALL_FISHc_0005_2.jpeg
59966289,"[['4-10', ""4-10'"", '4'], ['', '', '-'], ['', '', '10'], ['feet', '', 'feet']]",1.25,4-10 - 10 feet,4-10 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_RANDALL_FISHc_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_RANDALL_FISHc_0007_2.jpeg
59966301,"[[""4-6'"", '4-6', '4'], ['', '', '-'], ['', '', '6'], ['', 'feet', 'feet']]",1.25,4-6' - 6 feet,4-6' ,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_RANDALL_FISHc_0018_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BRANCH_RANDALL_FISHc_0018_2.jpeg
